account_id,customer_id,product_type,opened_date,status,balance
ACC0000369,CUST001610,Payments,2024-04-28 23:17:10,Dormant,1526.96
ACC0000370,CUST002756,Savings,2023-01-16 10:36:42,Active,443.41
ACC0000371,CUST009545,Savings,2024-06-14 17:35:44,Active,260.59
ACC0000372,CUST000005,Payments,2022-09-04 19:44:18,Active,1375.6
ACC0000373,CUST004400,Payments,2023-07-16 07:54:18,Active,1366.66
ACC0000374,CUST003080,Payments,2024-09-27 08:02:21,Dormant,733.25
ACC0000375,CUST002476,Payments,2022-04-01 02:07:31,Active,1137.01
ACC0000376,CUST004709,Savings,2023-09-17 03:04:17,Active,357.1
ACC0000377,CUST002645,Payments,2024-01-09 16:50:53,Active,1009.7
ACC0000378,CUST009289,Savings,2025-10-26 18:11:23,Active,1115.05
ACC0000379,CUST001669,Payments,2026-06-12 01:25:40,Closed,531.32
ACC0000380,CUST004791,Credit,2022-07-30 15:24:30,Active,331.85
ACC0000381,CUST000959,Credit,2026-04-18 17:46:46,Active,279.79
ACC0000382,CUST001268,Payments,2026-07-06 18:41:45,Closed,9795.17
ACC0000383,CUST008162,Credit,2025-11-08 15:01:24,Active,328.28
ACC0000384,CUST005421,Payments,2025-01-20 03:21:31,Active,1272.96
ACC0000385,CUST005280,Savings,2023-09-17 04:57:51,Active,2525.43
ACC0000386,CUST003257,Credit,2022-07-02 12:39:39,Dormant,3571.75
ACC0000387,CUST001782,Payments,2022-11-06 08:41:59,Closed,9301.4
ACC0000388,CUST010530,Savings,2026-07-12 12:11:19,Active,267.54
ACC0000389,CUST009510,Payments,2026-07-04 04:38:19,Active,1011.33
ACC0000390,CUST005545,Credit,2025-04-18 09:04:21,Active,392.09
ACC0000391,CUST000230,Savings,2025-12-20 10:36:27,Active,1399.72
ACC0000392,CUST010777,Payments,2024-04-24 12:17:59,Active,451.05
ACC0000393,CUST005168,Payments,2022-11-26 12:23:53,Active,1157.29
ACC0000394,CUST002274,Savings,2025-05-31 19:48:21,Closed,377.97
ACC0000395,CUST001528,Savings,2023-12-20 03:10:22,Active,309.6
ACC0000396,CUST011954,Savings,2024-05-29 06:05:51,Active,397.37
ACC0000397,CUST000334,Savings,2025-09-15 12:49:48,Active,310.15
ACC0000398,CUST004454,Payments,2024-10-24 00:14:55,Active,1543.52
ACC0000399,CUST006608,Savings,2025-10-04 06:44:45,Active,753.9
ACC0000400,CUST003523,Payments,2024-12-24 06:00:43,Dormant,1251.32
ACC0000401,CUST001866,Payments,2023-01-04 13:05:18,Active,211.81
ACC0000402,CUST007733,Payments,2026-05-23 06:25:47,Active,1318.45
ACC0000403,CUST000823,Credit,2023-01-30 22:05:30,Active,709.72
ACC0000404,CUST011696,Savings,2022-09-18 20:47:42,Active,4246.25
ACC0000405,CUST005746,Payments,2026-02-18 11:24:34,Closed,8808.61
ACC0000406,CUST008826,Credit,2023-02-20 20:27:28,Active,1721.91
ACC0000407,CUST010124,Payments,2023-04-12 13:56:17,Active,2377.91
ACC0000408,CUST009476,Payments,2022-10-17 02:07:14,Active,789.06
ACC0000409,CUST005828,Payments,2024-07-19 13:23:39,Active,1514.75
ACC0000410,CUST000924,Credit,2024-03-23 11:14:05,Active,750.21
ACC0000411,CUST000956,Credit,2024-07-23 01:21:11,Active,1213.94
ACC0000412,CUST004270,Savings,2023-04-13 10:06:12,Active,765.93
ACC0000413,CUST003653,Savings,2025-03-23 00:54:10,Active,1476.36
ACC0000414,CUST010644,Savings,2023-07-11 05:24:38,Dormant,1775.28
ACC0000415,CUST005354,Credit,2023-08-15 23:20:50,Active,1226.0
ACC0000416,CUST011966,Credit,2024-01-13 21:38:48,Dormant,1376.83
ACC0000417,CUST003374,Payments,2022-07-14 02:38:00,Active,6874.35
ACC0000418,CUST011603,Savings,2023-10-06 02:54:58,Active,1014.82
ACC0000419,CUST004051,Payments,2025-11-26 22:29:54,Active,2465.65
ACC0000420,CUST011992,Savings,2023-04-13 12:42:50,Active,891.4
ACC0000421,CUST006003,Payments,2022-11-01 09:17:31,Closed,2455.18
ACC0000422,CUST000226,Savings,2025-06-13 18:22:06,Active,3007.26
ACC0000423,CUST011310,Credit,2023-02-09 10:17:58,Active,3218.9
ACC0000424,CUST002467,Savings,2025-05-17 14:11:21,Active,2621.76
ACC0000425,CUST009659,Payments,2022-05-14 15:39:12,Active,3861.21
ACC0000426,CUST009837,Payments,2022-11-20 13:18:51,Active,415.18
ACC0000427,CUST002453,Credit,2024-05-09 09:57:03,Active,370.92
ACC0000428,CUST006826,Savings,2026-03-01 14:43:30,Active,4247.72
ACC0000429,CUST009424,Savings,2024-10-18 22:58:08,Active,425.71
ACC0000430,CUST011355,Payments,2022-09-14 08:39:44,Active,1353.2
ACC0000431,CUST004735,Savings,2024-05-29 17:35:21,Dormant,3940.97
ACC0000432,CUST004921,Savings,2022-04-03 22:15:15,Active,884.7
ACC0000433,CUST009789,Credit,2022-05-23 16:20:59,Active,649.27
ACC0000434,CUST005896,Savings,2022-11-11 01:42:05,Closed,335.4
ACC0000435,CUST007406,Payments,2025-11-14 01:13:11,Active,1567.4
ACC0000436,CUST001390,Savings,2026-03-09 14:57:50,Dormant,1303.97
ACC0000437,CUST008148,Savings,2022-04-15 20:46:38,Active,5929.22
ACC0000438,CUST004003,Payments,2023-08-17 17:20:04,Closed,1754.68
ACC0000439,CUST004346,Savings,2026-07-15 03:16:27,Active,5365.55
ACC0000440,CUST010811,Payments,2024-02-19 15:42:30,Closed,3659.53
ACC0000441,CUST008559,Credit,2023-09-23 04:33:34,Active,2699.9
ACC0000442,CUST006690,Payments,2024-04-06 15:06:57,Closed,452.26
ACC0000443,CUST006789,Savings,2024-08-19 21:42:06,Dormant,5182.6
ACC0000444,CUST010272,Savings,2022-12-19 22:15:11,Active,521.37
ACC0000445,CUST007423,Credit,2025-03-08 09:07:46,Active,823.05
ACC0000446,CUST002514,Credit,2023-06-16 09:07:11,Active,575.94
ACC0000447,CUST006565,Payments,2024-06-07 10:26:34,Active,1520.37
ACC0000448,CUST007510,Payments,2025-02-26 19:44:53,Dormant,523.2
ACC0000449,CUST000670,Savings,2025-11-21 00:22:21,Active,203.3
ACC0000450,CUST001597,Savings,2025-02-20 14:57:13,Active,23609.37
ACC0000451,CUST005691,Savings,2025-08-12 06:53:15,Closed,289.22
ACC0000452,CUST006903,Savings,2022-02-11 21:16:39,Active,4638.4
ACC0000453,CUST000616,Savings,2024-09-05 16:16:07,Active,3426.54
ACC0000454,CUST005448,Savings,2023-05-10 20:22:02,Active,2139.19
ACC0000455,CUST002023,Payments,2022-01-26 22:24:42,Dormant,923.58
ACC0000456,CUST008004,Payments,2025-04-03 09:27:25,Active,277.56
ACC0000457,CUST005708,Credit,2024-12-13 18:08:13,Active,1454.24
ACC0000458,CUST001127,Payments,2025-08-24 11:01:01,Closed,4215.3
ACC0000459,CUST004875,Payments,2023-12-06 03:06:47,Dormant,2316.2
ACC0000460,CUST011171,Credit,2025-10-05 19:13:56,Active,1282.38
ACC0000461,CUST000576,Savings,2023-08-26 09:44:51,Active,6498.65
ACC0000462,CUST004856,Savings,2024-07-07 02:16:17,Active,2651.33
ACC0000463,CUST001647,Credit,2022-05-28 05:13:31,Dormant,966.16
ACC0000464,CUST010830,Payments,2023-08-01 10:59:54,Active,2548.65
ACC0000465,CUST005584,Savings,2024-08-30 21:28:13,Active,1080.7
ACC0000466,CUST007524,Payments,2023-08-29 04:20:58,Active,257.32
ACC0000467,CUST011612,Credit,2023-06-15 01:28:25,Active,13395.71
ACC0000468,CUST000606,Payments,2023-09-11 14:44:57,Dormant,2175.94
ACC0000469,CUST005837,Payments,2024-08-21 14:43:00,Active,74.3
ACC0000470,CUST000810,Payments,2025-03-16 01:57:53,Dormant,3126.21
ACC0000471,CUST009271,Savings,2022-09-05 05:33:29,Active,4742.09
ACC0000472,CUST007042,Payments,2025-03-27 05:54:37,Active,2861.4
ACC0000473,CUST005317,Savings,2025-09-07 14:08:19,Active,4798.86
ACC0000474,CUST003497,Savings,2024-09-29 04:09:55,Active,2148.09
ACC0000475,CUST002301,Payments,2022-08-15 02:12:57,Active,578.46
ACC0000476,CUST010966,Credit,2025-07-16 14:50:19,Active,1861.99
ACC0000477,CUST000255,Credit,2023-05-27 02:01:37,Active,5509.89
ACC0000478,CUST001548,Payments,2024-03-20 10:56:10,Active,4566.28
ACC0000479,CUST004506,Payments,2022-11-15 02:14:37,Active,370.3
ACC0000480,CUST004701,Savings,2024-06-20 08:00:54,Active,5380.47
ACC0000481,CUST011034,Payments,2026-04-13 06:39:32,Active,782.24
ACC0000482,CUST003737,Savings,2026-01-03 06:11:00,Closed,997.39
ACC0000483,CUST003898,Savings,2023-07-30 20:07:36,Closed,1229.17
ACC0000484,CUST002809,Savings,2024-04-24 05:52:30,Active,9962.4
ACC0000485,CUST004423,Savings,2023-02-27 17:28:58,Active,256.1
ACC0000486,CUST003231,Credit,2023-05-21 08:06:00,Active,783.87
ACC0000487,CUST008313,Savings,2022-08-22 10:20:46,Active,2407.09
ACC0000488,CUST009582,Payments,2023-12-07 18:32:18,Active,1335.54
ACC0000489,CUST008843,Payments,2023-05-25 00:14:39,Active,1308.57
ACC0000490,CUST009646,Savings,2023-03-05 22:15:01,Active,3782.73
ACC0000491,CUST007301,Savings,2023-01-16 07:58:53,Active,290.12
ACC0000492,CUST008255,Savings,2022-06-20 00:03:51,Active,711.87
ACC0000493,CUST004059,Savings,2024-10-23 06:58:22,Active,24017.59
ACC0000494,CUST011954,Savings,2022-02-12 16:12:38,Active,467.16
ACC0000495,CUST011344,Credit,2022-01-28 12:49:02,Active,1601.73
ACC0000496,CUST000692,Payments,2026-06-08 17:00:24,Closed,849.32
ACC0000497,CUST004231,Payments,2023-06-09 04:16:57,Active,182.51
ACC0000498,CUST008320,Credit,2022-01-14 15:08:41,Active,447.73
ACC0000499,CUST003505,Credit,2024-12-17 09:49:30,Active,455.44
ACC0000500,CUST006154,Payments,2024-06-15 00:40:26,Closed,3524.86
ACC0000501,CUST010118,Payments,2022-12-26 13:17:36,Active,508.03
ACC0000502,CUST010626,Savings,2023-05-13 17:53:11,Active,4685.84
ACC0000503,CUST011223,Payments,2026-08-11 08:36:52,Active,597.02
ACC0000504,CUST007793,Payments,2024-01-09 01:22:53,Active,2142.43
ACC0000505,CUST011479,Payments,2024-11-25 01:36:40,Active,1804.09
ACC0000506,CUST007792,Savings,2025-07-10 18:20:34,Closed,1299.24
ACC0000507,CUST006399,Payments,2024-11-27 06:18:00,Active,3099.69
ACC0000508,CUST002405,Payments,2022-07-02 14:47:27,Active,1530.62
ACC0000509,CUST010434,Payments,2024-06-18 19:02:36,Active,2764.6
ACC0000510,CUST003096,Savings,2025-02-10 01:51:18,Active,243.05
ACC0000511,CUST002205,Credit,2025-07-16 21:02:48,Active,340.53
ACC0000512,CUST009174,Savings,2026-07-26 14:41:03,Closed,645.19
ACC0000513,CUST010668,Payments,2025-03-19 03:38:32,Active,368.83
ACC0000514,CUST011712,Credit,2023-09-07 20:41:40,Active,1664.22
ACC0000515,CUST009099,Credit,2025-11-14 00:37:20,Active,1257.39
ACC0000516,CUST011522,Payments,2023-04-10 11:57:26,Active,6543.81
ACC0000517,CUST004791,Credit,2023-03-09 07:52:08,Active,2729.05
ACC0000518,CUST001276,Savings,2025-06-10 08:31:14,Active,648.05
ACC0000519,CUST002943,Payments,2023-12-22 17:48:00,Active,1443.54
ACC0000520,CUST001916,Savings,2023-11-13 12:17:50,Closed,3048.47
ACC0000521,CUST009116,Savings,2024-06-22 08:03:15,Active,2574.74
ACC0000522,CUST005080,Credit,2023-05-27 11:30:13,Active,1436.19
ACC0000523,CUST005168,Payments,2023-08-23 11:09:31,Active,467.0
ACC0000524,CUST011059,Credit,2024-01-03 15:09:10,Active,1235.74
ACC0000525,CUST011744,Credit,2024-07-13 23:59:09,Active,416.87
ACC0000526,CUST001748,Payments,2022-01-30 02:36:49,Dormant,2752.22
ACC0000527,CUST010256,Savings,2025-12-25 13:57:04,Dormant,2820.6
ACC0000528,CUST007665,Savings,2023-09-20 05:27:45,Active,661.01
ACC0000529,CUST009486,Payments,2026-05-28 03:35:21,Active,1501.92
ACC0000530,CUST011392,Payments,2024-02-10 00:21:03,Active,1545.25
ACC0000531,CUST004006,Credit,2024-11-09 22:29:07,Active,1359.29
ACC0000532,CUST009687,Savings,2025-09-14 18:34:24,Closed,530.46
ACC0000533,CUST008540,Savings,2025-11-04 17:28:31,Active,569.22
ACC0000534,CUST007905,Payments,2025-03-02 16:01:33,Closed,2576.94
ACC0000535,CUST009072,Savings,2023-09-25 00:02:27,Active,1868.47
ACC0000536,CUST009220,Savings,2023-07-28 11:55:31,Active,2471.39
ACC0000537,CUST004914,Credit,2025-05-28 02:02:01,Active,1391.47
ACC0000538,CUST011118,Credit,2024-09-03 07:29:04,Active,267.15
ACC0000539,CUST001136,Payments,2022-09-19 00:01:31,Dormant,1360.4
ACC0000540,CUST002242,Credit,2024-04-28 05:45:00,Active,1132.29
ACC0000541,CUST008824,Credit,2023-05-20 00:41:12,Active,605.69
ACC0000542,CUST005533,Payments,2024-08-30 20:46:20,Active,171.79
ACC0000543,CUST003534,Savings,2023-07-13 05:12:37,Closed,266.09
ACC0000544,CUST006118,Payments,2025-03-09 02:22:56,Active,486.41
ACC0000545,CUST001594,Savings,2022-02-16 01:03:53,Active,1114.74
ACC0000546,CUST000029,Payments,2024-08-09 01:43:10,Active,2679.36
ACC0000547,CUST000513,Savings,2026-01-10 11:26:14,Active,5497.51
ACC0000548,CUST010713,Payments,2022-07-09 17:29:39,Closed,696.8
ACC0000549,CUST003928,Credit,2023-12-23 10:02:00,Closed,2118.75
ACC0000550,CUST010855,Payments,2026-02-17 03:11:37,Active,1578.77
ACC0000551,CUST006120,Payments,2023-05-31 07:56:48,Closed,3789.28
ACC0000552,CUST003651,Payments,2024-10-16 04:05:39,Active,5475.48
ACC0000553,CUST000461,Payments,2025-06-07 11:06:38,Active,4691.91
ACC0000554,CUST001294,Savings,2024-09-23 19:29:55,Active,2623.75
ACC0000555,CUST006761,Savings,2024-06-17 13:11:15,Active,1056.31
ACC0000556,CUST007389,Savings,2022-08-07 01:51:54,Active,1322.24
ACC0000557,CUST010745,Credit,2026-02-01 12:13:34,Closed,1248.66
ACC0000558,CUST002330,Savings,2025-01-01 10:07:37,Active,819.3
ACC0000559,CUST007176,Savings,2025-02-22 09:19:09,Active,347.74
ACC0000560,CUST001024,Payments,2022-01-04 00:30:20,Closed,135.83
ACC0000561,CUST006296,Credit,2026-02-18 00:30:19,Active,210.08
ACC0000562,CUST002113,Payments,2025-07-04 09:05:46,Active,859.35
ACC0000563,CUST002788,Payments,2025-05-01 21:28:40,Active,1112.0
ACC0000564,CUST004989,Savings,2022-10-23 00:06:53,Active,1762.68
ACC0000565,CUST005271,Savings,2025-08-10 00:54:52,Active,1228.08
ACC0000566,CUST001396,Payments,2023-05-25 20:05:14,Active,2475.29
ACC0000567,CUST007207,Credit,2023-12-27 10:08:39,Dormant,968.59
ACC0000568,CUST004809,Payments,2024-01-08 14:12:46,Active,3220.22
ACC0000569,CUST010382,Savings,2022-06-26 20:36:19,Active,2105.72
ACC0000570,CUST007306,Payments,2022-08-07 16:47:16,Active,578.06
ACC0000571,CUST010583,Credit,2024-03-25 09:35:12,Active,4116.72
ACC0000572,CUST000208,Payments,2024-11-13 23:28:19,Active,828.84
ACC0000573,CUST005424,Payments,2024-07-02 19:37:00,Active,1008.64
ACC0000574,CUST010084,Payments,2024-02-22 18:21:43,Dormant,1108.82
ACC0000575,CUST002204,Payments,2023-02-28 06:56:07,Active,2135.69
ACC0000576,CUST002658,Payments,2025-11-13 18:14:03,Active,6909.4
ACC0000577,CUST008489,Payments,2023-01-23 19:59:19,Active,466.49
ACC0000578,CUST000214,Savings,2023-02-16 12:55:48,Active,3302.51
ACC0000579,CUST011407,Savings,2023-09-16 06:34:43,Active,6614.72
ACC0000580,CUST011307,Savings,2023-08-22 13:27:02,Active,4624.49
ACC0000581,CUST011495,Payments,2023-12-10 05:05:57,Closed,542.75
ACC0000582,CUST009359,Payments,2023-02-07 10:57:46,Active,3958.09
ACC0000583,CUST011948,Credit,2024-11-13 20:55:58,Active,1480.69
ACC0000584,CUST011690,Payments,2024-08-28 23:30:09,Closed,313.67
ACC0000585,CUST003027,Credit,2023-05-08 06:53:35,Active,359.61
ACC0000586,CUST001851,Payments,2026-03-22 21:58:49,Dormant,270.86
ACC0000587,CUST010044,Payments,2022-04-27 13:53:20,Active,1248.27
ACC0000588,CUST005460,Credit,2023-07-16 20:36:37,Active,1460.24
ACC0000589,CUST000621,Savings,2023-04-11 10:37:38,Active,1237.35
ACC0000590,CUST005355,Savings,2023-01-11 14:11:26,Active,424.48
ACC0000591,CUST000181,Savings,2025-10-04 03:30:26,Active,357.2
ACC0000592,CUST006931,Credit,2025-07-19 02:30:26,Active,1589.61
ACC0000593,CUST008086,Credit,2023-09-29 02:23:24,Closed,2304.79
ACC0000594,CUST000585,Payments,2024-04-27 16:15:05,Active,1160.84
ACC0000595,CUST001439,Payments,2024-09-11 07:24:05,Active,441.88
ACC0000596,CUST010860,Credit,2025-03-13 02:22:48,Active,656.5
ACC0000597,CUST004661,Payments,2024-08-10 01:24:29,Active,2191.56
ACC0000598,CUST000608,Payments,2024-08-26 06:01:05,Active,493.71
ACC0000599,CUST000150,Payments,2022-07-02 22:45:48,Active,2004.33
ACC0000600,CUST004793,Payments,2022-01-07 03:11:00,Active,805.69
ACC0000601,CUST001042,Savings,2026-06-09 13:10:14,Active,894.33
ACC0000602,CUST001617,Payments,2024-09-29 13:54:51,Active,3542.51
ACC0000603,CUST002504,Payments,2024-09-22 20:50:09,Active,1183.7
ACC0000604,CUST008425,Payments,2022-03-26 15:44:53,Dormant,499.85
ACC0000605,CUST006654,Savings,2026-07-09 05:33:26,Active,255.06
ACC0000606,CUST009306,Savings,2025-07-15 09:09:43,Active,146.29
ACC0000607,CUST003984,Savings,2023-07-06 14:06:32,Active,1245.36
ACC0000608,CUST000950,Payments,2026-03-15 14:19:18,Active,1032.84
ACC0000609,CUST006767,Savings,2025-05-30 15:18:36,Active,6081.24
ACC0000610,CUST011594,Credit,2024-06-15 02:54:49,Dormant,1692.24
ACC0000611,CUST007788,Savings,2022-01-31 08:43:23,Active,1938.55
ACC0000612,CUST002931,Credit,2022-02-11 00:25:10,Closed,632.87
ACC0000613,CUST000041,Credit,2023-04-13 03:58:02,Closed,536.44
ACC0000614,CUST000966,Payments,2023-06-02 12:19:36,Active,2431.38
ACC0000615,CUST010173,Payments,2025-03-19 22:19:22,Active,795.17
ACC0000616,CUST003497,Payments,2022-06-28 08:28:32,Dormant,439.84
ACC0000617,CUST000693,Payments,2023-02-22 20:39:06,Active,4592.55
ACC0000618,CUST004066,Savings,2022-04-30 21:58:56,Active,828.98
ACC0000619,CUST010477,Payments,2024-06-30 02:44:21,Active,447.38
ACC0000620,CUST005076,Credit,2024-12-15 03:56:12,Active,9056.97
ACC0000621,CUST011713,Savings,2025-11-21 10:44:36,Active,569.11
ACC0000622,CUST006026,Credit,2025-01-30 02:22:55,Closed,704.98
ACC0000623,CUST010843,Savings,2024-11-15 17:24:58,Closed,4513.41
ACC0000624,CUST002418,Payments,2022-11-30 18:37:49,Active,9055.28
ACC0000625,CUST006507,Payments,2022-09-13 23:23:25,Active,1252.15
ACC0000626,CUST005719,Credit,2022-10-29 11:13:35,Active,6425.3
ACC0000627,CUST009236,Payments,2026-02-02 23:05:59,Closed,972.51
ACC0000628,CUST001620,Credit,2023-05-23 20:53:40,Active,434.8
ACC0000629,CUST002073,Payments,2023-03-16 07:45:54,Active,368.21
ACC0000630,CUST002678,Savings,2023-11-21 16:42:12,Active,4879.11
ACC0000631,CUST011246,Payments,2022-08-18 15:28:13,Active,2023.02
ACC0000632,CUST010762,Savings,2023-01-23 09:45:43,Active,1540.21
ACC0000633,CUST000280,Credit,2025-08-28 20:56:04,Closed,515.46
ACC0000634,CUST005058,Payments,2026-02-10 15:44:32,Active,745.14
ACC0000635,CUST006618,Credit,2025-12-16 07:31:37,Active,1754.34
ACC0000636,CUST010703,Savings,2022-02-15 10:47:30,Closed,388.72
ACC0000637,CUST005535,Payments,2024-09-20 18:11:27,Active,306.09
ACC0000638,CUST009264,Credit,2024-03-26 05:22:43,Active,691.83
ACC0000639,CUST009563,Credit,2025-11-14 06:35:08,Active,1209.32
ACC0000640,CUST006145,Payments,2026-05-21 00:52:26,Active,845.79
ACC0000641,CUST008941,Payments,2023-07-23 09:41:25,Active,5980.53
ACC0000642,CUST000848,Credit,2026-07-23 13:34:10,Dormant,6204.87
ACC0000643,CUST003963,Savings,2023-06-17 21:22:49,Active,1508.99
ACC0000644,CUST010241,Savings,2023-07-02 18:34:05,Dormant,401.77
ACC0000645,CUST001963,Payments,2024-07-28 10:23:08,Active,1709.87
ACC0000646,CUST006124,Savings,2024-11-29 18:31:22,Closed,704.25
ACC0000647,CUST009532,Payments,2026-05-26 09:48:06,Closed,58.91
ACC0000648,CUST006192,Payments,2025-09-19 09:16:37,Active,7173.6
ACC0000649,CUST011730,Payments,2026-02-18 00:28:54,Active,326.28
ACC0000650,CUST010248,Payments,2023-01-19 22:33:02,Active,9110.27
ACC0000651,CUST001175,Savings,2026-06-23 00:36:25,Dormant,1079.76
ACC0000652,CUST006353,Savings,2024-07-24 19:36:20,Active,4317.54
ACC0000653,CUST008795,Savings,2025-09-08 10:52:39,Active,5552.75
ACC0000654,CUST008981,Payments,2026-06-24 14:36:07,Active,2902.44
ACC0000655,CUST006189,Payments,2024-01-25 01:42:43,Active,1545.82
ACC0000656,CUST004819,Credit,2026-02-16 18:44:27,Active,1321.78
ACC0000657,CUST003744,Savings,2022-06-11 23:49:55,Active,1391.33
ACC0000658,CUST004267,Payments,2026-02-02 12:47:45,Closed,279.56
ACC0000659,CUST000174,Savings,2026-04-20 22:47:40,Active,543.91
ACC0000660,CUST010312,Payments,2024-10-23 05:33:12,Closed,146.68
ACC0000661,CUST008689,Payments,2024-07-29 14:47:18,Active,721.23
ACC0000662,CUST003446,Savings,2024-11-17 06:37:48,Dormant,239.01
ACC0000663,CUST001585,Payments,2025-07-28 20:20:05,Closed,2099.85
ACC0000664,CUST006286,Savings,2023-01-27 22:28:19,Active,111.01
ACC0000665,CUST010210,Credit,2024-01-20 13:47:23,Active,828.91
ACC0000666,CUST011937,Payments,2025-09-27 19:59:53,Active,1394.84
ACC0000667,CUST003176,Savings,2025-07-19 19:13:56,Dormant,1454.58
ACC0000668,CUST005260,Payments,2025-07-22 00:39:41,Active,210.13
ACC0000669,CUST007109,Credit,2023-11-05 22:56:30,Active,4640.66
ACC0000670,CUST007136,Payments,2023-12-28 13:58:14,Closed,1088.83
ACC0000671,CUST003411,Credit,2024-09-30 18:40:50,Closed,672.54
ACC0000672,CUST009792,Payments,2025-12-16 19:13:34,Dormant,342.72
ACC0000673,CUST008428,Credit,2025-02-02 06:46:47,Active,950.35
ACC0000674,CUST009975,Credit,2023-02-18 04:48:51,Closed,211.64
ACC0000675,CUST001406,Payments,2022-03-31 06:41:33,Active,1216.08
ACC0000676,CUST008106,Savings,2025-11-30 22:10:19,Active,171.67
ACC0000677,CUST004117,Payments,2022-06-19 12:38:51,Dormant,612.75
ACC0000678,CUST009160,Payments,2025-03-07 11:14:38,Dormant,740.03
ACC0000679,CUST006108,Payments,2022-03-18 11:11:21,Closed,489.46
ACC0000680,CUST006224,Savings,2023-10-27 20:37:58,Active,587.07
ACC0000681,CUST007026,Payments,2023-08-23 05:04:10,Active,591.22
ACC0000682,CUST002663,Savings,2022-04-12 08:05:53,Active,1092.47
ACC0000683,CUST006955,Credit,2025-03-04 14:33:28,Active,3134.42
ACC0000684,CUST010573,Payments,2023-06-27 20:33:37,Active,4759.94
ACC0000685,CUST000953,Payments,2025-05-06 09:49:49,Active,3136.18
ACC0000686,CUST002003,Savings,2025-04-13 08:22:41,Active,4685.75
ACC0000687,CUST000406,Payments,2023-09-14 09:55:14,Active,3394.74
ACC0000688,CUST005792,Payments,2023-12-28 06:00:25,Active,1025.67
ACC0000689,CUST002847,Payments,2023-01-21 17:53:31,Active,789.42
ACC0000690,CUST007088,Payments,2022-01-10 16:27:25,Active,7225.27
ACC0000691,CUST000453,Savings,2022-10-21 20:35:01,Closed,1134.3
ACC0000692,CUST001287,Payments,2022-06-19 08:24:24,Active,340.54
ACC0000693,CUST002648,Credit,2026-07-08 11:55:18,Active,1927.93
ACC0000694,CUST007893,Savings,2022-12-10 09:55:46,Active,6317.18
