transaction_id,customer_id,transaction_date,product_type,transaction_type,revenue,cost
TXN0000326,CUST001996,2026-01-16 16:53:45,Payments,Fee,7.85,7.86
TXN0000327,CUST003479,2026-06-04 07:32:41,Payments,Interchange,-5.0,5.76
TXN0000328,CUST008542,2026-03-24 18:06:35,Payments,Fee,25.26,4.51
TXN0000329,CUST007358,2026-06-12 21:08:22,Savings,Fee,29.41,0.0
TXN0000330,CUST011929,2026-08-19 06:38:08,Payments,Interchange,27.93,7.11
TXN0000331,CUST003887,2026-01-16 19:47:42,Payments,Interest Income,30.26,3.04
TXN0000332,CUST006917,2025-05-07 05:45:56,Savings,Fee,8.52,9.26
TXN0000333,CUST001118,2026-03-01 01:32:04,Payments,Interest Expense,20.4,5.64
TXN0000334,CUST004024,2026-06-30 09:11:02,Payments,Interest Income,10.99,1.11
TXN0000335,CUST009319,2025-04-29 17:03:59,Savings,Fee,12.05,0.0
TXN0000336,CUST011979,2025-07-19 23:37:09,Savings,Fee,-5.0,8.02
TXN0000337,CUST009247,2025-02-11 18:07:02,Savings,Interchange,27.6,0.0
TXN0000338,CUST001679,2026-01-05 14:50:44,Savings,Interchange,48.16,0.0
TXN0000339,CUST000826,2025-11-11 07:24:02,Payments,FX,10.63,8.05
TXN0000340,CUST005176,2026-08-12 15:58:04,Payments,FX,29.61,6.44
TXN0000341,CUST010736,2026-07-16 21:03:55,Savings,Fee,18.14,6.93
TXN0000342,CUST010936,2026-01-07 03:52:33,Payments,Interchange,4.34,5.23
TXN0000343,CUST000923,2026-07-09 04:08:32,Payments,Fee,18.87,6.76
TXN0000344,CUST010805,2025-10-07 09:04:53,Payments,Fee,0.33,1.44
TXN0000345,CUST004982,2026-04-20 23:07:21,Payments,Interchange,36.35,0.0
TXN0000346,CUST002887,2026-04-09 23:14:13,Credit,Fee,14.28,5.01
TXN0000347,CUST001144,2025-01-24 01:59:47,Payments,Interest Income,10.61,12.54
TXN0000348,CUST007559,2025-12-10 23:40:47,Payments,Interchange,27.61,6.11
TXN0000349,CUST006864,2025-07-18 16:10:14,Savings,Interest Income,-2.41,3.7
TXN0000350,CUST006172,2025-02-25 17:59:47,Credit,Other,25.26,9.67
TXN0000351,CUST001920,2026-05-11 04:17:33,Payments,FX,23.69,2.47
TXN0000352,CUST006795,2025-08-02 05:21:46,Savings,FX,24.74,4.51
TXN0000353,CUST006687,2025-12-29 05:15:45,Savings,Interest Income,13.09,0.78
TXN0000354,CUST002525,2025-05-27 04:24:46,Payments,Interchange,5.26,7.19
TXN0000355,CUST005335,2026-05-21 17:29:54,Payments,Interest Expense,-1.5,11.73
TXN0000356,CUST010358,2026-06-08 10:31:53,Savings,Interchange,3.57,9.01
TXN0000357,CUST004567,2026-05-20 10:47:19,Payments,Interest Income,18.99,6.41
TXN0000358,CUST006785,2025-12-08 02:19:45,Credit,Interest Income,7.01,0.0
TXN0000359,CUST005288,2025-05-14 13:57:08,Payments,Fee,1.02,0.0
TXN0000360,CUST002247,2026-03-09 03:06:20,Payments,Fee,4.51,3.44
TXN0000361,CUST003003,2025-02-04 13:51:09,Payments,Interest Income,25.9,0.0
TXN0000362,CUST006594,2025-06-09 08:29:59,Credit,Interest Income,10.78,0.0
TXN0000363,CUST006554,2026-05-28 05:52:18,Savings,Interest Income,-0.34,1.46
TXN0000364,CUST007441,2025-07-27 14:57:25,Payments,FX,10.51,4.45
TXN0000365,CUST009473,2025-08-14 08:09:59,Payments,Interest Expense,19.23,6.61
TXN0000366,CUST002927,2025-02-19 00:22:03,Credit,FX,19.51,4.63
TXN0000367,CUST005221,2026-08-19 04:22:31,Payments,Fee,0.98,8.1
TXN0000368,CUST003114,2026-01-18 01:36:11,Payments,Fee,12.63,8.91
TXN0000369,CUST003454,2025-01-18 14:39:52,Credit,Fee,7.23,4.09
TXN0000370,CUST001725,2025-03-19 21:05:44,Payments,FX,12.12,7.78
TXN0000371,CUST006156,2025-04-23 02:27:19,Payments,Interest Income,1.99,4.94
TXN0000372,CUST001378,2026-02-17 01:13:12,Credit,Fee,21.65,11.36
TXN0000373,CUST010281,2026-03-25 21:59:37,Savings,FX,28.87,3.11
TXN0000374,CUST008860,2026-05-23 21:39:45,Credit,FX,3.13,0.0
TXN0000375,CUST002577,2025-02-17 08:08:00,Savings,Interest Income,7.79,2.2
TXN0000376,CUST002496,2026-04-21 01:48:00,Payments,FX,14.9,7.77
TXN0000377,CUST005249,2025-05-06 12:56:56,Credit,Fee,6.57,0.0
TXN0000378,CUST006803,2025-05-29 08:32:03,Credit,Other,10.58,7.88
TXN0000379,CUST007797,2026-02-20 12:01:23,Payments,Interest Income,24.64,0.74
TXN0000380,CUST004087,2025-05-11 04:57:36,Payments,Interchange,-5.0,5.68
TXN0000381,CUST011033,2025-04-26 16:59:46,Payments,FX,1.67,0.0
TXN0000382,CUST004927,2025-10-29 16:17:47,Savings,Interest Expense,-5.0,0.0
TXN0000383,CUST008218,2025-03-25 20:09:42,Payments,Interest Income,10.64,5.82
TXN0000384,CUST000373,2026-04-30 13:04:42,Savings,Other,0.6,9.23
TXN0000385,CUST005088,2026-05-26 08:33:16,Savings,Interchange,18.14,3.76
TXN0000386,CUST011660,2025-12-09 01:27:36,Savings,Interchange,1.81,5.9
TXN0000387,CUST008321,2025-01-23 15:44:27,Savings,Interest Income,20.18,0.0
TXN0000388,CUST002855,2026-06-05 05:06:40,Savings,Interchange,3.37,4.73
TXN0000389,CUST005010,2026-02-06 15:51:34,Savings,Interchange,18.27,3.43
TXN0000390,CUST010413,2025-02-02 23:22:50,Savings,Fee,10.63,0.0
TXN0000391,CUST004371,2026-01-16 20:56:29,Payments,Interchange,23.18,3.77
TXN0000392,CUST003348,2025-04-03 16:06:20,Savings,Interest Income,10.61,4.21
TXN0000393,CUST011176,2025-08-22 02:24:06,Payments,Other,21.24,10.23
TXN0000394,CUST008600,2025-07-27 20:11:04,Payments,Other,-2.35,1.85
TXN0000395,CUST008310,2026-06-26 07:39:07,Payments,FX,9.78,1.3
TXN0000396,CUST006726,2026-01-02 15:24:09,Payments,FX,22.96,7.08
TXN0000397,CUST008445,2026-08-10 06:56:56,Credit,Fee,16.97,6.84
TXN0000398,CUST008319,2026-03-01 11:07:18,Savings,Fee,11.43,5.37
TXN0000399,CUST010781,2025-11-02 11:52:48,Payments,FX,12.19,2.7
TXN0000400,CUST002200,2026-01-04 20:38:06,Savings,FX,19.1,5.67
TXN0000401,CUST001114,2026-02-27 13:50:28,Payments,Interest Income,25.96,13.08
TXN0000402,CUST005417,2025-01-28 01:30:51,Savings,FX,14.85,2.68
TXN0000403,CUST011266,2026-07-07 21:13:32,Credit,Fee,0.53,0.0
TXN0000404,CUST002198,2025-07-06 13:17:22,Payments,Interchange,9.97,6.26
TXN0000405,CUST006994,2026-07-31 09:11:07,Credit,Interest Expense,25.64,6.7
TXN0000406,CUST006511,2026-01-20 13:14:44,Credit,Fee,18.65,2.8
TXN0000407,CUST011766,2025-05-12 09:27:50,Credit,Interchange,2.71,0.0
TXN0000408,CUST008047,2025-09-30 18:14:37,Credit,Other,23.68,10.77
TXN0000409,CUST001012,2025-12-06 07:03:08,Savings,Interest Expense,17.57,1.5
TXN0000410,CUST002944,2025-07-25 17:01:17,Payments,Interest Expense,26.96,6.13
TXN0000411,CUST011407,2026-01-22 16:04:27,Payments,Interest Income,16.58,12.7
TXN0000412,CUST002687,2025-05-18 01:24:15,Credit,Fee,21.63,0.19
TXN0000413,CUST010567,2025-04-25 23:36:49,Payments,Interchange,2.4,2.67
TXN0000414,CUST008041,2025-03-27 18:45:24,Savings,Interest Income,34.92,0.46
TXN0000415,CUST002951,2025-07-27 14:07:58,Payments,Interest Income,23.67,3.83
TXN0000416,CUST002160,2025-03-04 09:17:06,Savings,Fee,21.19,0.0
TXN0000417,CUST003479,2026-06-09 10:45:06,Credit,Fee,23.27,0.0
TXN0000418,CUST004680,2026-05-10 13:17:45,Payments,Interchange,26.02,10.43
TXN0000419,CUST002166,2025-09-23 10:31:36,Savings,Interest Income,-0.58,3.63
TXN0000420,CUST004724,2026-05-13 13:07:19,Payments,Interest Income,30.75,2.25
TXN0000421,CUST002959,2025-04-03 19:14:18,Savings,Fee,32.35,1.85
TXN0000422,CUST002931,2025-04-27 05:18:33,Savings,Fee,27.38,8.4
TXN0000423,CUST005955,2025-04-03 03:20:10,Payments,FX,14.91,1.33
TXN0000424,CUST007093,2025-03-22 18:32:32,Credit,Other,41.22,0.0
TXN0000425,CUST009728,2026-06-30 17:22:30,Payments,Fee,14.35,0.0
TXN0000426,CUST005692,2025-01-29 17:34:17,Payments,Fee,17.64,12.36
TXN0000427,CUST011414,2025-06-24 07:20:15,Payments,Interchange,10.26,3.13
TXN0000428,CUST009875,2025-06-08 12:11:20,Savings,Fee,6.49,2.69
TXN0000429,CUST005528,2025-01-26 01:10:19,Payments,Fee,30.37,6.09
TXN0000430,CUST010749,2025-01-04 02:21:37,Payments,FX,16.48,11.06
TXN0000431,CUST007624,2025-08-15 21:35:12,Payments,FX,24.25,7.03
TXN0000432,CUST001989,2025-08-14 06:25:36,Payments,Interchange,-5.0,10.05
TXN0000433,CUST003073,2025-12-20 20:29:27,Savings,Fee,20.55,19.21
TXN0000434,CUST007178,2025-10-16 05:48:58,Payments,Fee,3.96,2.17
TXN0000435,CUST011573,2026-06-28 18:41:31,Payments,FX,30.26,11.14
TXN0000436,CUST001573,2025-03-28 01:40:14,Payments,FX,15.93,2.09
TXN0000437,CUST005173,2025-04-11 05:09:53,Savings,Interest Income,4.91,6.21
TXN0000438,CUST007032,2026-06-15 16:56:19,Credit,Fee,16.56,1.07
TXN0000439,CUST004696,2026-03-20 14:40:16,Payments,Fee,4.7,6.7
TXN0000440,CUST007151,2026-08-15 15:19:50,Payments,Interchange,33.02,0.0
TXN0000441,CUST007013,2025-08-13 03:08:43,Payments,Fee,-5.0,7.08
TXN0000442,CUST000046,2025-11-15 15:43:01,Payments,Interest Income,19.37,0.0
TXN0000443,CUST010082,2026-04-27 13:47:02,Payments,Fee,32.82,7.47
TXN0000444,CUST011260,2026-02-23 01:14:07,Credit,Interest Expense,17.75,4.54
TXN0000445,CUST005922,2026-06-23 10:03:10,Credit,Interchange,25.51,0.0
TXN0000446,CUST010471,2026-07-17 00:16:55,Credit,Interest Income,5.34,8.48
TXN0000447,CUST001896,2025-06-27 23:57:29,Payments,Fee,13.05,6.6
TXN0000448,CUST008369,2025-09-04 19:22:40,Payments,Fee,18.12,8.52
TXN0000449,CUST006155,2025-05-15 17:56:14,Payments,Interest Expense,25.62,11.33
TXN0000450,CUST006790,2025-09-16 16:50:36,Credit,FX,-3.11,10.67
TXN0000451,CUST000538,2025-07-01 18:38:17,Credit,Interchange,-3.66,4.28
TXN0000452,CUST010086,2025-01-22 08:22:27,Savings,Interchange,-0.79,1.8
TXN0000453,CUST008367,2026-08-27 00:45:22,Payments,Interchange,1.77,4.83
TXN0000454,CUST006973,2026-08-08 16:33:18,Payments,Interchange,4.69,0.0
TXN0000455,CUST000592,2025-11-16 02:43:29,Payments,FX,8.71,5.22
TXN0000456,CUST006517,2026-01-10 21:22:23,Savings,Interest Income,-5.0,0.0
TXN0000457,CUST008725,2025-12-09 13:36:25,Payments,Interest Expense,5.05,3.95
TXN0000458,CUST001188,2025-01-21 03:29:22,Credit,Interest Income,11.1,8.1
TXN0000459,CUST001511,2025-02-07 19:45:52,Payments,Other,7.94,0.0
TXN0000460,CUST009086,2025-09-11 22:40:18,Payments,Other,5.8,9.82
TXN0000461,CUST010665,2025-11-05 16:06:55,Payments,Fee,16.11,4.45
TXN0000462,CUST001141,2026-05-14 14:54:00,Payments,FX,29.65,0.0
TXN0000463,CUST002088,2026-01-01 10:57:56,Savings,Fee,23.25,0.0
TXN0000464,CUST000249,2025-09-30 01:29:20,Payments,Interest Expense,19.47,5.23
TXN0000465,CUST006369,2025-11-19 23:18:37,Credit,Fee,41.6,24.51
TXN0000466,CUST010790,2025-05-16 20:43:05,Savings,Interest Income,27.51,9.58
TXN0000467,CUST003999,2025-03-23 17:34:13,Savings,Fee,-5.0,0.0
TXN0000468,CUST003806,2025-03-31 12:55:45,Payments,Fee,19.41,11.19
TXN0000469,CUST002953,2026-05-30 20:43:18,Payments,Fee,0.88,0.0
TXN0000470,CUST003886,2025-01-28 12:41:07,Payments,Other,7.06,0.0
TXN0000471,CUST003254,2025-07-24 09:47:51,Savings,Fee,14.96,4.67
TXN0000472,CUST001589,2025-10-09 07:24:24,Savings,Interchange,13.1,0.0
TXN0000473,CUST007090,2025-01-28 09:49:48,Payments,Fee,16.73,4.48
TXN0000474,CUST011828,2026-08-11 01:52:29,Payments,Fee,0.47,4.81
TXN0000475,CUST007296,2025-10-15 13:40:47,Payments,FX,27.82,2.4
TXN0000476,CUST004238,2025-10-30 11:20:21,Credit,Interest Expense,3.39,13.35
TXN0000477,CUST010308,2025-10-26 16:00:48,Payments,FX,12.08,5.67
TXN0000478,CUST001403,2026-01-22 11:44:54,Payments,Fee,42.14,3.99
TXN0000479,CUST008049,2026-02-05 07:34:49,Credit,Other,20.2,5.87
TXN0000480,CUST006244,2025-10-02 03:38:15,Credit,FX,9.01,8.84
TXN0000481,CUST003201,2025-07-07 15:12:58,Savings,Interchange,11.18,0.67
TXN0000482,CUST003493,2025-04-20 02:31:13,Payments,FX,43.68,9.46
TXN0000483,CUST004769,2025-08-26 11:20:52,Credit,Interest Income,2.83,0.0
TXN0000484,CUST005844,2025-01-26 12:20:18,Payments,Fee,2.35,0.0
TXN0000485,CUST005907,2025-08-09 00:46:51,Payments,Interchange,4.82,2.03
TXN0000486,CUST007628,2026-03-23 20:24:36,Savings,Interchange,29.7,0.0
TXN0000487,CUST009321,2025-10-02 08:40:30,Credit,Interest Income,33.11,2.87
TXN0000488,CUST004821,2025-10-31 22:08:05,Payments,FX,-5.0,7.62
TXN0000489,CUST004014,2025-10-19 17:00:05,Savings,Interest Income,-2.9,0.0
TXN0000490,CUST002199,2025-04-07 13:31:06,Credit,Interchange,12.3,8.07
TXN0000491,CUST002008,2026-01-06 21:43:58,Payments,Other,26.98,5.75
TXN0000492,CUST011517,2025-01-25 15:40:41,Credit,Interest Expense,6.31,9.11
TXN0000493,CUST002571,2025-12-16 18:54:05,Payments,Interchange,4.41,2.3
TXN0000494,CUST011244,2026-06-03 11:01:05,Payments,Interchange,-5.0,5.63
TXN0000495,CUST011872,2025-02-24 08:24:33,Payments,Interest Income,19.72,2.13
TXN0000496,CUST000144,2025-09-04 00:40:54,Payments,Interchange,37.56,12.28
TXN0000497,CUST006879,2026-08-20 16:46:07,Payments,FX,10.69,0.0
TXN0000498,CUST009966,2025-08-29 00:56:08,Credit,FX,9.72,0.14
TXN0000499,CUST007140,2025-10-11 18:05:39,Credit,Interchange,26.4,16.29
TXN0000500,CUST003251,2025-10-24 13:07:51,Savings,Other,-1.17,7.5
TXN0000501,CUST008533,2025-09-20 14:04:12,Payments,Fee,13.25,0.59
TXN0000502,CUST011348,2025-11-14 03:02:33,Payments,Fee,17.92,8.34
TXN0000503,CUST010759,2025-03-05 19:32:13,Savings,Interest Expense,18.14,0.0
TXN0000504,CUST006391,2025-08-02 08:59:58,Savings,Interest Income,36.41,3.73
TXN0000505,CUST003775,2025-09-14 08:22:31,Credit,Fee,10.64,0.0
TXN0000506,CUST009753,2025-10-05 11:59:30,Credit,Fee,15.92,8.84
TXN0000507,CUST005296,2025-05-29 11:33:43,Payments,Interchange,11.31,2.94
TXN0000508,CUST009672,2026-03-09 18:33:30,Payments,FX,36.15,7.45
TXN0000509,CUST009155,2025-06-01 14:51:24,Payments,Other,12.76,9.13
TXN0000510,CUST007777,2025-08-28 01:10:45,Payments,Fee,31.47,4.86
TXN0000511,CUST007339,2026-02-19 02:52:21,Payments,Interchange,32.35,11.28
TXN0000512,CUST006644,2025-05-28 19:36:53,Credit,Interchange,7.52,12.64
TXN0000513,CUST001676,2026-08-24 09:55:32,Credit,Interest Income,35.67,3.91
TXN0000514,CUST011773,2026-04-22 08:27:03,Payments,Fee,8.27,12.98
TXN0000515,CUST001321,2025-03-06 21:49:38,Credit,FX,22.98,3.39
TXN0000516,CUST005281,2025-04-14 14:16:15,Credit,Interest Income,18.2,0.79
TXN0000517,CUST005539,2025-05-15 00:05:54,Credit,Interest Expense,2.39,7.69
TXN0000518,CUST001110,2025-11-20 18:10:18,Payments,Interchange,-5.0,4.62
TXN0000519,CUST004884,2025-01-02 18:18:56,Credit,Interchange,24.85,4.45
TXN0000520,CUST004827,2025-04-16 04:37:05,Credit,Interchange,9.71,10.52
TXN0000521,CUST010465,2025-06-20 01:15:44,Credit,Interest Income,16.6,4.74
TXN0000522,CUST007031,2026-03-14 16:36:51,Payments,Interchange,-1.25,0.6
TXN0000523,CUST008394,2025-11-08 05:35:06,Payments,Interchange,4.17,3.44
TXN0000524,CUST005604,2025-12-08 21:49:26,Savings,Fee,4.63,10.46
TXN0000525,CUST007280,2025-07-03 11:18:11,Payments,Fee,2.8,4.45
TXN0000526,CUST001676,2025-05-06 07:48:12,Savings,Fee,5.89,9.74
TXN0000527,CUST003813,2026-01-22 15:11:18,Savings,Fee,22.86,3.48
TXN0000528,CUST000033,2025-12-05 00:18:30,Credit,Interchange,18.69,9.54
TXN0000529,CUST005309,2026-05-16 21:01:12,Payments,Interest Expense,18.03,3.83
TXN0000530,CUST000142,2025-06-15 20:11:38,Payments,Interest Expense,17.47,7.12
TXN0000531,CUST004360,2025-03-08 05:08:24,Savings,FX,21.56,10.1
TXN0000532,CUST004538,2026-02-02 07:39:55,Credit,Fee,5.74,0.68
TXN0000533,CUST008374,2025-01-14 17:28:18,Payments,Interchange,8.35,0.0
TXN0000534,CUST007083,2025-05-06 01:17:00,Payments,Interchange,5.79,1.34
TXN0000535,CUST006007,2026-01-25 12:34:01,Payments,Interest Expense,26.77,8.02
TXN0000536,CUST009593,2025-05-05 16:26:28,Payments,Fee,37.88,2.67
TXN0000537,CUST000807,2026-01-25 05:49:40,Payments,Fee,11.59,7.13
TXN0000538,CUST008059,2025-06-06 13:48:15,Payments,Other,20.67,6.42
TXN0000539,CUST008806,2025-03-14 10:37:49,Payments,Interest Income,36.86,0.45
TXN0000540,CUST010080,2025-03-01 16:38:26,Payments,Interchange,23.04,4.19
TXN0000541,CUST004989,2026-05-30 00:14:48,Payments,Fee,4.72,10.63
TXN0000542,CUST010088,2025-07-24 20:32:46,Savings,Fee,13.39,8.17
TXN0000543,CUST002964,2025-08-16 07:25:31,Payments,Interest Expense,13.3,8.25
TXN0000544,CUST007982,2025-09-28 11:59:24,Credit,Other,7.09,0.0
TXN0000545,CUST004485,2026-02-08 07:22:00,Payments,Fee,16.58,0.0
TXN0000546,CUST009247,2026-03-22 09:18:30,Payments,Other,16.02,3.69
TXN0000547,CUST002696,2025-05-14 03:56:43,Payments,Interchange,42.76,0.0
TXN0000548,CUST001063,2025-11-03 09:05:15,Savings,Fee,24.26,14.41
TXN0000549,CUST006164,2025-04-28 21:54:35,Payments,Interchange,8.16,7.84
TXN0000550,CUST004361,2026-07-21 14:05:31,Payments,Interchange,5.39,9.2
TXN0000551,CUST006339,2026-07-10 05:41:17,Savings,Fee,11.79,1.21
TXN0000552,CUST001185,2026-03-28 00:33:52,Payments,Interchange,10.28,6.94
TXN0000553,CUST005559,2025-09-30 05:59:19,Payments,Interchange,12.27,6.76
TXN0000554,CUST009126,2025-07-13 12:35:04,Payments,Interchange,7.78,0.0
TXN0000555,CUST006841,2025-12-18 13:34:41,Payments,Interchange,14.7,0.14
TXN0000556,CUST011106,2026-02-15 00:22:49,Payments,Interest Income,8.37,9.43
TXN0000557,CUST000368,2026-07-12 18:16:47,Payments,Interchange,28.57,6.96
TXN0000558,CUST001780,2025-02-04 22:24:34,Credit,Interest Income,8.05,5.81
TXN0000559,CUST004189,2025-09-02 21:18:39,Credit,Fee,0.78,2.78
TXN0000560,CUST007807,2025-06-03 05:27:55,Savings,Interest Expense,24.35,7.89
TXN0000561,CUST006884,2025-07-10 08:25:03,Payments,Interchange,-5.0,4.57
TXN0000562,CUST011631,2025-12-28 11:49:23,Savings,Interchange,12.08,0.0
TXN0000563,CUST008105,2026-08-18 01:37:15,Credit,FX,6.79,2.43
TXN0000564,CUST003005,2026-03-14 09:48:57,Payments,Other,14.7,7.37
TXN0000565,CUST002611,2026-04-25 09:08:47,Payments,Other,10.76,2.23
TXN0000566,CUST002177,2025-05-14 10:28:20,Payments,Fee,0.9,0.0
TXN0000567,CUST009711,2026-01-14 11:28:37,Payments,FX,24.81,5.58
TXN0000568,CUST008109,2025-10-03 19:10:12,Savings,Interest Expense,37.33,4.94
TXN0000569,CUST001313,2026-02-02 04:51:37,Savings,FX,0.05,1.89
TXN0000570,CUST004811,2025-01-11 19:47:41,Credit,Interest Expense,0.45,3.76
TXN0000571,CUST009318,2026-01-12 04:25:07,Payments,Fee,6.93,0.0
TXN0000572,CUST010460,2025-05-09 10:29:55,Payments,Fee,-3.37,0.0
TXN0000573,CUST000237,2026-05-18 03:59:25,Savings,Interest Expense,39.73,3.1
TXN0000574,CUST000272,2026-02-12 15:52:06,Payments,Fee,30.77,0.55
TXN0000575,CUST005545,2026-02-22 00:55:19,Savings,Fee,16.53,0.73
TXN0000576,CUST000217,2025-04-09 16:51:08,Payments,Fee,6.67,3.38
TXN0000577,CUST003684,2025-07-01 19:44:10,Credit,FX,11.95,1.07
TXN0000578,CUST008357,2025-08-25 04:54:53,Savings,Fee,21.11,0.59
TXN0000579,CUST007148,2025-06-30 23:26:46,Payments,Other,25.61,0.45
TXN0000580,CUST007440,2026-01-30 00:02:40,Payments,Interest Income,7.82,4.58
TXN0000581,CUST010035,2025-12-29 19:16:41,Payments,Fee,24.94,13.65
TXN0000582,CUST007010,2025-12-15 23:59:44,Payments,FX,4.46,11.15
TXN0000583,CUST008444,2025-01-30 18:41:46,Payments,Fee,9.39,0.87
TXN0000584,CUST007115,2025-07-24 02:01:40,Payments,FX,13.84,2.77
TXN0000585,CUST009667,2025-06-06 08:43:11,Payments,Interchange,33.06,2.44
TXN0000586,CUST005686,2025-11-13 03:20:35,Credit,Interest Income,12.32,5.81
TXN0000587,CUST003023,2025-11-26 12:53:45,Payments,Other,21.96,1.77
TXN0000588,CUST001872,2025-01-17 19:18:24,Credit,Interest Expense,25.68,6.89
TXN0000589,CUST003539,2025-11-19 19:01:32,Savings,Fee,11.65,8.89
TXN0000590,CUST007831,2025-07-03 03:37:19,Payments,Interest Income,24.8,10.66
TXN0000591,CUST001669,2026-08-13 17:45:34,Payments,Fee,30.09,2.18
TXN0000592,CUST001084,2026-01-30 13:31:24,Payments,Interchange,22.59,6.81
TXN0000593,CUST003273,2025-09-19 14:03:59,Payments,Other,14.02,14.17
TXN0000594,CUST010909,2026-08-30 21:18:04,Payments,FX,17.02,8.06
TXN0000595,CUST011703,2026-06-02 09:59:41,Payments,Interchange,13.17,0.0
TXN0000596,CUST001947,2025-08-01 22:02:15,Payments,Interchange,7.02,0.2
TXN0000597,CUST011312,2025-11-24 04:34:35,Credit,Interchange,12.28,0.0
TXN0000598,CUST002431,2026-03-19 14:44:19,Credit,Fee,26.73,11.4
TXN0000599,CUST006863,2025-08-22 12:42:04,Payments,Interchange,11.3,0.0
TXN0000600,CUST009850,2025-06-16 04:08:32,Credit,Fee,15.33,8.04
TXN0000601,CUST002951,2025-08-28 06:28:00,Payments,Fee,2.37,0.0
TXN0000602,CUST010390,2025-10-29 07:34:55,Savings,Fee,24.16,9.42
TXN0000603,CUST011771,2025-07-18 03:59:44,Savings,Fee,17.5,3.81
TXN0000604,CUST006523,2026-05-20 19:01:49,Payments,Interest Expense,-5.0,3.74
TXN0000605,CUST000516,2026-04-11 00:25:33,Credit,FX,12.83,7.13
TXN0000606,CUST006761,2026-04-21 06:32:47,Payments,Fee,-5.0,2.13
TXN0000607,CUST010763,2026-02-06 22:48:52,Credit,Other,31.84,14.6
TXN0000608,CUST011613,2026-07-17 05:31:48,Credit,Interest Income,17.32,0.0
TXN0000609,CUST006556,2026-08-24 00:32:04,Payments,Interchange,-4.67,8.76
TXN0000610,CUST000877,2026-06-19 22:20:30,Payments,Interest Expense,43.42,2.98
TXN0000611,CUST007463,2026-02-26 17:51:16,Payments,Fee,21.39,1.77
TXN0000612,CUST002957,2025-02-19 01:34:55,Payments,Interchange,28.33,0.0
TXN0000613,CUST002919,2025-01-29 22:38:53,Payments,Fee,1.44,7.78
TXN0000614,CUST011373,2025-11-19 01:41:38,Payments,Interest Income,22.8,5.45
TXN0000615,CUST003244,2025-03-11 20:07:14,Payments,Interchange,42.92,8.2
TXN0000616,CUST005601,2026-08-06 14:52:51,Savings,Interest Income,1.92,2.88
TXN0000617,CUST010399,2026-03-15 16:20:51,Payments,Interchange,6.11,0.0
TXN0000618,CUST003006,2026-02-09 08:44:19,Savings,FX,8.73,0.66
TXN0000619,CUST010171,2026-03-24 20:21:41,Payments,Interest Income,36.3,0.0
TXN0000620,CUST001606,2025-06-25 18:24:36,Payments,Fee,-5.0,12.58
TXN0000621,CUST005403,2025-11-12 12:48:02,Payments,Interchange,27.0,8.56
TXN0000622,CUST003618,2025-05-19 20:26:00,Credit,Fee,14.77,14.89
TXN0000623,CUST004717,2025-12-30 21:18:45,Payments,Interchange,5.55,4.6
TXN0000624,CUST006385,2026-05-27 07:04:27,Payments,Fee,27.98,13.2
TXN0000625,CUST004296,2026-01-23 00:21:00,Credit,Fee,48.1,8.79
TXN0000626,CUST007295,2026-06-05 11:14:10,Credit,Interest Expense,2.95,11.51
TXN0000627,CUST004143,2026-03-11 16:01:00,Credit,Fee,25.89,13.4
TXN0000628,CUST001245,2026-06-16 07:06:45,Savings,Other,21.0,5.96
TXN0000629,CUST003112,2025-02-19 10:33:23,Payments,Interest Income,12.67,0.87
TXN0000630,CUST000215,2025-10-08 01:41:31,Credit,Fee,11.08,13.49
TXN0000631,CUST000857,2025-05-25 09:03:25,Credit,Fee,15.65,0.0
TXN0000632,CUST007849,2025-04-28 11:09:42,Savings,Interest Income,-3.26,6.17
TXN0000633,CUST006868,2025-10-19 10:10:24,Savings,Interchange,4.63,1.77
TXN0000634,CUST006972,2026-04-11 19:39:22,Payments,Interchange,-0.57,8.62
TXN0000635,CUST000548,2026-06-15 14:04:52,Credit,FX,16.52,0.08
TXN0000636,CUST001378,2025-06-03 05:05:55,Payments,Interchange,16.29,0.0
TXN0000637,CUST008309,2026-06-26 05:03:10,Savings,FX,10.14,4.99
TXN0000638,CUST010579,2025-01-17 22:01:09,Savings,Fee,11.19,2.4
TXN0000639,CUST003308,2026-02-25 21:16:19,Credit,Other,6.57,11.04
TXN0000640,CUST008908,2026-04-01 04:14:20,Credit,Interest Income,13.8,12.33
TXN0000641,CUST000761,2026-01-18 19:26:14,Savings,Fee,6.88,4.45
TXN0000642,CUST009956,2026-04-07 23:17:47,Payments,Interchange,-0.87,10.0
