loan_id,customer_id,origination_date,original_amount,outstanding_balance,days_past_due,risk_band
LOAN0000331,CUST006692,2025-10-04 00:06:38,5701.8,1978.99,0,Low
LOAN0000332,CUST005655,2024-03-22 05:25:20,8889.92,6609.56,0,Medium
LOAN0000333,CUST000344,2025-01-08 16:33:10,12293.54,7875.19,15,Medium
LOAN0000334,CUST005263,2025-08-10 05:27:18,8418.77,6091.99,0,Medium
LOAN0000335,CUST003824,2025-03-02 15:16:43,4416.62,3073.59,0,Medium
LOAN0000336,CUST007101,2026-03-19 19:44:52,45385.37,29189.32,0,Low
LOAN0000337,CUST002464,2024-11-03 22:14:42,21549.37,19224.59,0,Low
LOAN0000338,CUST003447,2026-05-29 11:38:14,5574.06,1111.73,0,Low
LOAN0000339,CUST002291,2023-09-17 02:26:22,20363.5,12668.78,0,Medium
LOAN0000340,CUST001068,2024-01-03 06:20:08,10231.07,3465.6,0,Very High
LOAN0000341,CUST010353,2023-07-04 03:38:08,6086.46,3407.59,0,Medium
LOAN0000342,CUST003082,2026-07-23 22:30:47,12622.34,8425.68,30,High
LOAN0000343,CUST011123,2026-07-04 22:26:23,12702.85,8502.16,0,Medium
LOAN0000344,CUST007476,2025-01-06 11:59:34,8065.49,2637.54,0,Low
LOAN0000345,CUST006126,2025-09-12 03:58:38,5974.7,1776.31,30,Medium
LOAN0000346,CUST005075,2023-09-28 15:15:18,3337.21,572.65,5,Medium
LOAN0000347,CUST010243,2023-07-24 02:21:15,4923.81,2423.07,0,Low
LOAN0000348,CUST005989,2025-07-15 16:41:45,7874.81,3868.3,15,Low
LOAN0000349,CUST005778,2026-06-18 16:56:52,4948.45,4210.23,0,Medium
LOAN0000350,CUST005674,2025-10-14 02:48:43,3000.0,178.09,90,Medium
LOAN0000351,CUST011715,2024-04-22 06:30:46,3059.79,798.63,0,Medium
LOAN0000352,CUST002670,2023-04-13 14:09:15,8389.39,2120.76,0,High
LOAN0000353,CUST002801,2023-12-11 17:43:33,3151.31,776.84,5,Low
LOAN0000354,CUST009772,2025-12-20 07:36:18,5806.79,1863.46,0,Low
LOAN0000355,CUST000854,2024-06-02 17:08:32,6817.72,874.01,0,Medium
LOAN0000356,CUST004480,2023-08-15 22:58:05,6804.07,5669.57,45,Low
LOAN0000357,CUST002983,2026-02-24 05:09:39,14109.85,13351.51,5,Low
LOAN0000358,CUST006607,2024-07-06 18:30:30,3005.7,296.4,0,Low
LOAN0000359,CUST003998,2025-01-07 22:44:45,10028.03,4270.14,0,Medium
LOAN0000360,CUST002088,2023-12-21 12:56:42,12090.45,7602.43,0,Low
LOAN0000361,CUST003850,2025-09-20 10:49:12,3000.0,1188.38,0,Low
LOAN0000362,CUST010443,2023-02-15 20:57:41,4956.23,3801.38,30,High
LOAN0000363,CUST002680,2024-06-16 14:22:30,9911.57,7659.59,5,Low
LOAN0000364,CUST010884,2026-01-16 11:19:56,11393.36,5454.89,0,High
LOAN0000365,CUST009037,2026-07-07 09:04:55,10268.52,4947.2,0,High
LOAN0000366,CUST010870,2024-10-07 17:04:38,12588.89,5192.96,5,Low
LOAN0000367,CUST007134,2025-11-22 20:01:28,13487.41,9645.71,0,Low
LOAN0000368,CUST003357,2026-03-02 23:56:27,10233.88,2996.74,0,Medium
LOAN0000369,CUST000874,2023-01-19 10:33:59,6761.81,5974.69,0,Low
LOAN0000370,CUST004737,2024-02-20 16:53:57,7510.21,5324.79,0,Low
LOAN0000371,CUST007121,2024-04-22 09:04:39,4245.75,3064.87,0,High
LOAN0000372,CUST000062,2025-11-08 08:55:45,22770.33,8450.37,0,High
LOAN0000373,CUST004125,2023-12-11 23:48:50,3000.0,1302.09,0,Low
LOAN0000374,CUST004131,2026-07-27 09:14:36,4601.69,1160.57,0,Medium
LOAN0000375,CUST002578,2023-10-14 22:41:38,6112.29,3194.44,0,Medium
LOAN0000376,CUST004786,2023-11-15 22:51:05,9642.51,7677.28,0,Low
LOAN0000377,CUST009671,2025-06-13 16:59:46,9887.85,9662.18,0,High
LOAN0000378,CUST011822,2025-08-28 02:37:08,6802.29,5812.27,0,Low
LOAN0000379,CUST001059,2025-11-03 20:23:43,67686.67,58881.56,0,High
LOAN0000380,CUST010534,2025-04-01 23:06:10,17563.67,16218.57,0,Low
LOAN0000381,CUST005581,2025-05-18 16:01:42,3119.26,1988.66,0,Low
LOAN0000382,CUST008624,2026-07-23 03:44:53,7243.75,2474.29,0,Medium
LOAN0000383,CUST002645,2023-09-29 08:54:32,7089.87,1410.23,0,Medium
LOAN0000384,CUST000311,2023-06-03 01:43:29,4612.26,4381.03,5,Medium
LOAN0000385,CUST003456,2023-12-29 20:06:49,13465.09,5883.97,0,Medium
LOAN0000386,CUST005405,2026-06-14 19:10:05,3241.2,3112.77,0,Medium
LOAN0000387,CUST001028,2025-06-02 23:02:04,10988.84,8219.71,0,Low
LOAN0000388,CUST009987,2024-06-04 16:51:29,12014.18,4051.17,0,Medium
LOAN0000389,CUST002580,2024-09-07 06:39:49,7179.94,6942.59,45,Medium
LOAN0000390,CUST002844,2023-12-11 23:07:37,15503.0,9716.72,0,High
LOAN0000391,CUST005111,2025-10-06 17:05:51,3000.0,2398.28,120,Low
LOAN0000392,CUST010506,2023-11-03 03:30:20,7548.28,1060.67,0,Medium
LOAN0000393,CUST003324,2026-05-24 07:41:35,5740.12,1755.52,0,Low
LOAN0000394,CUST006449,2025-09-29 20:47:41,3000.0,445.53,0,Low
LOAN0000395,CUST001092,2023-03-16 09:57:03,4264.32,426.39,0,Medium
LOAN0000396,CUST010667,2024-09-18 06:40:04,3000.0,357.87,0,High
LOAN0000397,CUST006415,2023-01-04 00:11:56,3898.81,2504.54,0,Low
LOAN0000398,CUST002738,2026-03-14 17:53:31,5074.41,2357.73,0,Low
LOAN0000399,CUST002329,2024-07-23 07:26:45,3000.0,271.97,0,Medium
LOAN0000400,CUST001267,2024-05-13 08:59:00,8535.79,968.79,0,Low
LOAN0000401,CUST006851,2024-01-27 15:27:29,3000.0,2243.73,0,Low
LOAN0000402,CUST006673,2026-04-26 12:12:13,8832.83,6886.07,0,Low
LOAN0000403,CUST006610,2025-07-17 13:37:38,6734.31,6566.62,0,Medium
LOAN0000404,CUST003476,2024-11-22 07:45:40,8980.6,4410.22,120,Very High
LOAN0000405,CUST004618,2023-02-25 14:11:37,4823.88,976.8,90,High
LOAN0000406,CUST007435,2024-07-02 02:49:13,11627.59,9598.15,0,Low
LOAN0000407,CUST007063,2024-07-14 06:35:18,8729.4,2970.06,0,Medium
LOAN0000408,CUST007848,2024-10-26 18:30:20,19687.93,8485.7,30,Medium
LOAN0000409,CUST001867,2024-03-08 23:40:04,15327.36,1101.75,0,Low
LOAN0000410,CUST010590,2024-11-25 16:50:47,5952.93,5157.74,0,Very High
LOAN0000411,CUST000116,2024-08-11 20:00:54,22597.18,6550.2,0,Low
LOAN0000412,CUST008147,2026-05-21 10:37:35,10974.76,8168.59,120,Low
LOAN0000413,CUST007412,2025-01-05 06:03:26,3131.02,437.11,0,Medium
LOAN0000414,CUST010433,2023-12-29 11:55:54,5677.25,1493.53,30,Medium
LOAN0000415,CUST005044,2025-01-21 01:55:21,8806.12,4741.83,0,Medium
LOAN0000416,CUST010400,2025-02-01 06:41:31,3000.0,2248.1,0,Low
LOAN0000417,CUST001173,2023-03-03 11:40:33,3111.21,185.63,0,Medium
LOAN0000418,CUST007403,2026-07-13 22:05:02,3132.24,1901.83,0,Medium
LOAN0000419,CUST005348,2025-04-06 22:07:15,7260.3,2538.28,0,Medium
LOAN0000420,CUST007455,2023-05-13 22:10:52,4638.45,4518.32,0,Medium
LOAN0000421,CUST005505,2023-06-09 10:36:08,5100.88,1751.92,0,High
LOAN0000422,CUST007710,2026-02-13 10:55:32,6110.88,3448.3,15,Low
LOAN0000423,CUST009578,2025-04-25 20:30:30,14508.82,6277.79,5,Low
LOAN0000424,CUST005240,2025-11-07 00:11:33,6640.83,2723.53,0,Low
LOAN0000425,CUST011890,2023-09-20 21:21:54,3740.09,1347.55,0,Low
LOAN0000426,CUST011818,2024-05-02 09:24:03,3000.0,2341.51,0,Low
LOAN0000427,CUST003463,2024-01-12 11:58:46,10451.66,6339.81,0,Medium
LOAN0000428,CUST010679,2026-02-22 14:02:56,10629.57,752.93,30,Very High
LOAN0000429,CUST000786,2024-11-09 06:09:28,26022.23,11031.33,0,Medium
LOAN0000430,CUST002034,2025-06-24 08:08:27,12240.82,3441.82,0,Low
LOAN0000431,CUST003683,2024-12-08 16:08:59,27020.15,12816.78,0,Low
LOAN0000432,CUST008979,2024-06-03 00:00:05,3000.0,1982.05,0,Medium
LOAN0000433,CUST010049,2023-05-27 07:45:06,8235.58,1806.6,5,Low
LOAN0000434,CUST008365,2025-03-01 08:59:42,15001.83,7850.65,0,Medium
LOAN0000435,CUST001062,2026-05-30 05:31:09,11580.06,9011.51,0,High
LOAN0000436,CUST005667,2025-04-11 02:06:11,11268.86,9593.71,0,Low
LOAN0000437,CUST005614,2025-05-25 00:36:42,3914.61,2360.21,90,Low
LOAN0000438,CUST000759,2025-04-21 09:56:27,16028.2,4087.27,0,Medium
LOAN0000439,CUST011976,2023-07-17 09:10:55,24037.65,6699.79,30,Low
LOAN0000440,CUST010803,2024-08-23 02:11:09,11545.12,10488.33,0,Medium
LOAN0000441,CUST001775,2025-05-20 18:51:07,6545.66,2936.27,30,Medium
LOAN0000442,CUST003657,2024-03-11 06:32:47,7394.7,2217.31,0,Low
LOAN0000443,CUST001124,2024-11-07 13:13:12,5017.26,370.47,0,Low
LOAN0000444,CUST006433,2023-06-24 20:30:03,3757.9,3358.38,60,Low
LOAN0000445,CUST010429,2023-05-22 08:48:15,5938.33,1774.18,0,Medium
LOAN0000446,CUST005729,2023-10-15 02:56:22,11015.38,4966.01,5,Medium
LOAN0000447,CUST005172,2024-07-16 22:53:19,30680.96,21791.74,0,Low
LOAN0000448,CUST000596,2026-05-27 17:05:15,16554.65,8000.37,0,Low
LOAN0000449,CUST002848,2024-04-11 15:54:11,9998.07,1731.68,0,High
LOAN0000450,CUST007786,2023-08-02 14:32:13,4217.74,1934.62,0,High
LOAN0000451,CUST001658,2023-10-02 04:20:08,11302.77,9211.52,0,Medium
LOAN0000452,CUST000445,2025-06-07 06:58:43,10601.02,635.7,0,Low
LOAN0000453,CUST011382,2025-08-13 20:29:37,3000.0,2511.44,0,Medium
LOAN0000454,CUST000430,2023-09-12 18:36:04,11721.27,8445.12,0,Medium
LOAN0000455,CUST001863,2023-08-22 15:37:29,14269.79,6232.26,0,Low
LOAN0000456,CUST007956,2025-06-02 16:00:52,9384.1,8671.78,0,High
LOAN0000457,CUST000288,2023-11-05 23:01:42,3784.92,3509.84,0,Low
LOAN0000458,CUST008104,2024-09-18 16:54:20,4338.4,901.19,0,Medium
LOAN0000459,CUST005670,2023-10-03 01:30:29,9129.51,2181.95,0,Medium
LOAN0000460,CUST000946,2024-02-20 05:32:43,10810.06,1003.97,15,Medium
LOAN0000461,CUST002754,2025-08-19 14:31:48,10541.69,8444.19,0,Medium
LOAN0000462,CUST004252,2024-07-09 01:58:54,13702.53,12349.18,0,Medium
LOAN0000463,CUST011324,2023-07-12 16:43:51,14852.48,5521.01,0,High
LOAN0000464,CUST005008,2024-02-10 21:57:44,13399.52,5205.42,0,Low
LOAN0000465,CUST006569,2023-04-04 21:27:55,8116.91,6814.93,0,Medium
LOAN0000466,CUST005084,2023-01-20 02:53:17,5876.34,4760.06,0,High
LOAN0000467,CUST009079,2023-09-30 23:35:58,8801.34,6282.8,0,Low
LOAN0000468,CUST006805,2024-10-31 20:56:55,9947.88,4865.96,5,Low
LOAN0000469,CUST001574,2024-05-18 22:58:06,4791.08,2748.22,0,Low
LOAN0000470,CUST007509,2024-10-26 05:10:18,7582.89,6445.19,0,Medium
LOAN0000471,CUST000951,2025-02-13 01:24:42,3000.0,1886.33,0,Medium
LOAN0000472,CUST010761,2023-08-17 18:03:13,6788.87,6362.31,0,Low
LOAN0000473,CUST001526,2023-03-18 03:03:47,10621.93,610.88,0,Low
LOAN0000474,CUST001474,2025-09-22 21:16:56,5079.41,1361.5,5,High
LOAN0000475,CUST002028,2024-05-09 22:56:20,6835.68,5362.99,0,Very High
LOAN0000476,CUST002329,2026-04-17 12:31:44,3941.6,2418.89,0,Medium
LOAN0000477,CUST002225,2024-08-28 07:51:33,15950.87,2328.55,0,High
LOAN0000478,CUST007089,2025-07-21 13:24:11,7152.1,5176.48,0,Medium
LOAN0000479,CUST005337,2026-05-24 18:16:49,6416.16,411.0,60,Low
LOAN0000480,CUST007058,2025-09-08 05:38:29,3613.4,1440.95,0,Low
LOAN0000481,CUST011229,2026-02-07 01:14:00,8551.36,3267.88,0,Medium
LOAN0000482,CUST005491,2024-12-23 08:23:34,16709.53,4885.0,0,High
LOAN0000483,CUST006754,2026-01-23 17:14:06,4143.85,3285.89,0,Medium
LOAN0000484,CUST002296,2023-10-15 01:04:55,4764.65,3386.78,0,Medium
LOAN0000485,CUST002218,2025-09-05 06:19:08,3187.5,646.75,0,Low
LOAN0000486,CUST009109,2023-05-22 22:40:01,19389.71,7029.59,30,Medium
LOAN0000487,CUST009485,2026-05-30 20:09:46,11980.23,7763.01,0,Medium
LOAN0000488,CUST010475,2026-06-16 20:40:33,16370.2,2208.69,0,Low
LOAN0000489,CUST004412,2025-03-02 21:34:45,3000.0,1789.06,0,Very High
LOAN0000490,CUST002170,2025-09-22 10:03:44,8078.29,5190.0,0,High
LOAN0000491,CUST011686,2024-12-01 18:06:21,3483.22,272.28,0,Medium
LOAN0000492,CUST000561,2025-06-08 19:42:42,3864.5,3685.45,120,Low
LOAN0000493,CUST003509,2026-03-12 21:45:39,3825.77,854.62,0,Medium
LOAN0000494,CUST004881,2023-08-02 20:24:25,3000.0,558.65,45,Medium
LOAN0000495,CUST008520,2024-12-10 09:08:53,8995.17,7235.0,0,Low
LOAN0000496,CUST010319,2025-05-18 00:04:06,4763.63,1926.44,0,Low
LOAN0000497,CUST009868,2024-10-24 04:08:37,7178.6,3295.3,0,Medium
LOAN0000498,CUST006843,2026-03-29 00:09:55,13454.21,12598.78,0,Medium
LOAN0000499,CUST004842,2025-04-04 08:08:46,14819.94,1068.07,15,High
LOAN0000500,CUST004941,2024-08-16 02:31:13,17618.53,1860.71,0,Medium
LOAN0000501,CUST009102,2025-06-18 10:11:59,5242.07,1458.85,0,High
LOAN0000502,CUST003855,2024-04-19 13:30:23,13066.45,6630.07,0,Low
LOAN0000503,CUST005953,2024-03-28 23:37:35,15564.18,8463.62,0,Low
LOAN0000504,CUST001595,2025-01-15 19:30:50,7338.12,2776.85,0,Low
LOAN0000505,CUST002863,2024-10-10 08:58:58,13488.96,5742.27,0,Very High
LOAN0000506,CUST002863,2026-01-22 22:16:11,4730.91,1369.58,0,Very High
LOAN0000507,CUST002597,2023-03-10 18:07:36,14588.62,1256.74,0,Very High
LOAN0000508,CUST006306,2026-02-08 09:37:41,6500.21,4487.6,0,Low
LOAN0000509,CUST005593,2023-07-17 04:09:18,3571.11,2440.41,0,Medium
LOAN0000510,CUST010571,2025-04-07 17:26:08,7601.9,2707.09,0,High
LOAN0000511,CUST005626,2026-02-25 11:17:22,9742.03,6594.87,15,Low
LOAN0000512,CUST005271,2023-02-21 18:07:23,21177.79,1362.92,0,Medium
LOAN0000513,CUST002136,2026-06-18 08:46:28,3660.62,2925.72,0,Low
LOAN0000514,CUST011910,2024-05-13 01:49:09,8555.12,7936.33,0,High
LOAN0000515,CUST011871,2025-04-28 13:37:52,7067.28,2584.09,0,Medium
LOAN0000516,CUST005549,2024-10-12 09:31:08,9400.19,6288.71,0,High
LOAN0000517,CUST010273,2026-02-21 04:25:10,7584.81,2197.37,0,Low
LOAN0000518,CUST006213,2024-09-05 09:39:31,7564.16,2138.99,0,Low
LOAN0000519,CUST011549,2025-05-29 18:18:54,4488.69,2405.41,0,Low
LOAN0000520,CUST003635,2026-07-16 19:05:56,3000.0,2361.3,30,Medium
LOAN0000521,CUST004292,2023-06-07 04:04:29,10746.02,2904.01,0,Medium
LOAN0000522,CUST006884,2025-11-16 12:14:24,8085.85,7354.66,0,Medium
LOAN0000523,CUST000831,2024-09-12 21:03:42,13096.61,10956.62,0,Low
LOAN0000524,CUST002154,2026-07-14 21:21:04,3806.79,255.75,15,Low
LOAN0000525,CUST003848,2023-07-28 00:47:44,11156.84,3019.8,0,Medium
LOAN0000526,CUST007566,2023-09-13 07:51:50,3000.0,1927.25,0,Low
LOAN0000527,CUST008751,2023-05-09 02:30:21,3000.0,1583.56,0,High
LOAN0000528,CUST005233,2023-12-09 00:20:39,3000.0,2646.98,0,Medium
LOAN0000529,CUST005148,2024-08-28 03:59:07,11747.26,3095.92,0,Low
LOAN0000530,CUST004969,2026-07-27 06:31:18,16130.91,13491.67,0,Low
LOAN0000531,CUST007945,2024-09-23 18:19:44,21690.24,1644.61,0,Medium
LOAN0000532,CUST007407,2023-12-13 20:36:23,11891.33,8955.72,15,Low
LOAN0000533,CUST007753,2026-01-26 21:04:02,11526.31,3181.28,0,Low
LOAN0000534,CUST003362,2024-05-21 13:31:36,6209.14,873.06,0,Very High
LOAN0000535,CUST011950,2026-02-10 15:19:43,10727.88,6361.14,0,High
LOAN0000536,CUST009085,2023-06-11 04:46:47,11158.96,3261.58,0,High
LOAN0000537,CUST001799,2023-06-18 17:10:11,7908.27,3076.67,0,Medium
LOAN0000538,CUST004615,2024-03-16 05:09:07,15329.58,4437.02,15,Medium
LOAN0000539,CUST004571,2025-07-15 15:32:16,5586.12,2185.77,15,High
LOAN0000540,CUST002326,2025-07-06 04:53:29,12250.7,10645.64,0,Low
LOAN0000541,CUST005547,2025-08-12 02:31:43,10857.33,4529.64,5,Low
LOAN0000542,CUST002311,2025-04-22 07:21:04,4940.51,2433.97,0,Medium
LOAN0000543,CUST002098,2025-03-05 14:43:27,9848.5,3646.48,45,Medium
LOAN0000544,CUST004883,2025-07-07 00:02:13,3000.0,260.28,0,Medium
LOAN0000545,CUST009779,2023-06-27 01:34:51,8503.0,5911.78,60,Low
LOAN0000546,CUST006145,2024-01-23 06:06:03,9160.85,3631.79,0,High
LOAN0000547,CUST007196,2025-04-10 07:40:57,3000.0,1570.61,0,Very High
LOAN0000548,CUST007157,2026-07-28 04:00:04,23381.46,7735.35,0,Low
LOAN0000549,CUST000120,2023-08-13 03:38:08,3000.0,2457.91,90,Medium
LOAN0000550,CUST000404,2024-12-19 12:35:44,16614.23,7343.59,0,Very High
LOAN0000551,CUST009886,2023-03-26 08:19:59,3000.0,1037.94,0,Low
LOAN0000552,CUST003767,2023-11-05 03:48:39,6542.92,2932.62,0,Medium
LOAN0000553,CUST009499,2025-03-03 10:32:06,7296.94,1434.34,5,Very High
LOAN0000554,CUST006148,2024-12-14 03:19:30,4895.12,4794.35,15,Medium
LOAN0000555,CUST004848,2026-06-13 16:19:32,6406.01,370.12,15,High
LOAN0000556,CUST004143,2023-04-11 17:58:44,4187.09,1495.03,0,Low
LOAN0000557,CUST005863,2024-11-23 02:42:32,8097.89,7548.6,0,Low
LOAN0000558,CUST010498,2026-05-31 21:37:02,5682.45,2573.14,15,Low
LOAN0000559,CUST000074,2024-05-30 12:27:51,7095.67,6294.49,0,High
LOAN0000560,CUST001536,2024-10-02 18:10:05,11379.05,7032.58,45,Low
LOAN0000561,CUST008172,2023-10-10 19:18:56,4831.04,449.35,0,Low
LOAN0000562,CUST010412,2024-04-21 03:21:11,18924.34,3960.0,0,High
LOAN0000563,CUST007628,2023-12-10 02:59:53,19374.99,10610.96,0,Low
LOAN0000564,CUST010602,2025-10-25 04:07:30,6459.05,3230.33,0,Medium
LOAN0000565,CUST008541,2025-03-26 17:18:04,16625.26,10880.12,0,Low
LOAN0000566,CUST005488,2024-07-23 18:33:56,3274.24,506.94,0,Medium
LOAN0000567,CUST003546,2024-10-05 00:40:22,17456.17,8232.73,0,Medium
LOAN0000568,CUST000149,2024-03-06 20:39:17,3000.0,884.1,0,Low
LOAN0000569,CUST011991,2024-03-11 01:26:03,6657.52,3255.26,0,High
LOAN0000570,CUST000023,2024-04-23 23:25:03,6783.1,2779.84,0,Very High
LOAN0000571,CUST001788,2023-06-10 20:26:46,4604.61,2728.69,0,Low
LOAN0000572,CUST010676,2024-07-08 07:41:22,3066.36,1636.04,0,Medium
LOAN0000573,CUST005866,2023-01-20 11:44:01,9679.29,5493.41,0,High
LOAN0000574,CUST000324,2024-10-23 20:07:38,21298.81,17472.36,5,Low
LOAN0000575,CUST004150,2024-07-23 17:14:48,61070.97,26690.6,0,Medium
LOAN0000576,CUST006660,2023-01-15 12:53:55,24501.05,7173.03,0,Medium
LOAN0000577,CUST007454,2024-02-25 07:52:13,24533.59,11045.67,0,Low
LOAN0000578,CUST001541,2024-07-11 04:30:41,28720.85,11797.84,0,Medium
LOAN0000579,CUST007934,2025-03-28 23:01:56,8095.78,841.45,0,Very High
LOAN0000580,CUST008569,2026-01-10 05:36:58,7362.82,1546.1,0,Medium
LOAN0000581,CUST001375,2024-04-28 15:35:37,3624.98,2226.05,0,Medium
LOAN0000582,CUST007269,2024-08-05 16:13:48,13098.48,3676.21,0,Low
LOAN0000583,CUST009089,2023-12-13 10:36:23,8447.07,6588.07,45,Low
LOAN0000584,CUST007466,2026-01-19 13:46:14,12821.81,10767.29,0,Low
LOAN0000585,CUST008372,2026-06-23 07:13:01,11818.69,9260.18,5,High
LOAN0000586,CUST002258,2024-05-29 06:17:25,5671.58,2241.39,0,Medium
LOAN0000587,CUST001204,2023-03-24 03:54:22,10704.99,910.65,30,Low
LOAN0000588,CUST002532,2024-04-26 13:21:59,16294.34,13460.47,15,High
LOAN0000589,CUST006504,2024-12-30 06:24:24,9132.95,8740.15,15,Low
LOAN0000590,CUST005906,2025-04-06 15:38:25,8599.52,7093.4,0,Low
LOAN0000591,CUST000997,2024-12-17 19:54:04,12048.61,890.86,0,High
LOAN0000592,CUST002228,2024-11-22 15:53:56,24552.45,23469.43,15,Low
LOAN0000593,CUST009024,2024-06-29 22:20:16,20657.07,17415.94,30,High
LOAN0000594,CUST011470,2026-01-31 21:46:59,3542.33,3467.73,0,Medium
LOAN0000595,CUST011524,2023-05-06 20:26:25,7051.16,678.08,0,Low
LOAN0000596,CUST010825,2023-03-29 16:02:59,24997.77,7465.0,0,Low
LOAN0000597,CUST004368,2023-02-15 00:20:38,4688.99,481.35,30,Medium
LOAN0000598,CUST003809,2024-07-15 04:54:49,4034.8,1157.22,5,Low
LOAN0000599,CUST005657,2026-02-01 01:59:11,14656.96,10039.16,0,Very High
LOAN0000600,CUST006698,2026-03-21 08:49:01,20515.93,20065.3,0,Medium
LOAN0000601,CUST005195,2023-06-28 13:18:44,20315.1,17310.51,0,High
LOAN0000602,CUST000886,2025-06-19 06:41:27,17179.12,1532.34,0,Medium
LOAN0000603,CUST007045,2023-07-04 19:38:43,6406.48,2145.82,0,Medium
LOAN0000604,CUST010857,2024-09-13 05:39:35,9269.99,1278.34,0,Low
LOAN0000605,CUST002135,2023-11-07 04:46:24,8875.63,2727.07,0,Medium
LOAN0000606,CUST007677,2024-03-10 10:21:22,3000.0,1081.16,0,Low
LOAN0000607,CUST001163,2024-09-26 21:37:45,3040.32,1548.8,0,Medium
LOAN0000608,CUST011009,2026-06-01 18:16:52,3975.32,3703.61,0,Low
LOAN0000609,CUST010102,2025-05-24 08:49:15,3000.0,1629.14,0,Low
LOAN0000610,CUST000324,2025-08-17 10:37:17,5654.36,756.98,15,Low
LOAN0000611,CUST007209,2024-12-16 20:54:20,6658.63,500.56,45,Low
LOAN0000612,CUST001215,2024-10-06 14:11:30,3000.0,506.53,45,Low
LOAN0000613,CUST000441,2025-08-10 20:52:32,13703.85,5934.24,0,High
LOAN0000614,CUST009508,2025-05-06 18:54:14,3000.0,2586.37,0,Low
LOAN0000615,CUST006290,2023-03-17 21:07:07,3000.0,1901.57,5,Low
LOAN0000616,CUST000957,2024-07-01 06:37:50,13573.09,7302.65,0,Medium
LOAN0000617,CUST004444,2024-10-03 17:49:06,11475.67,7901.59,0,Medium
LOAN0000618,CUST000920,2026-05-31 17:42:03,9234.58,2297.78,0,Low
LOAN0000619,CUST005211,2026-03-05 06:08:11,8000.05,7480.22,0,High
LOAN0000620,CUST000711,2024-07-18 22:27:01,3495.18,3297.13,0,High
LOAN0000621,CUST004433,2023-07-17 14:41:57,3000.0,1356.34,0,Medium
LOAN0000622,CUST004434,2025-07-27 17:33:12,28078.73,4114.63,0,Low
LOAN0000623,CUST010351,2024-08-01 14:39:57,7588.41,5198.6,0,High
LOAN0000624,CUST003877,2023-08-31 15:33:07,13569.24,7206.13,0,Low
LOAN0000625,CUST006673,2024-08-03 07:14:49,16936.86,11869.72,45,Medium
LOAN0000626,CUST003294,2026-04-29 20:56:59,14026.6,13068.55,0,Medium
LOAN0000627,CUST000704,2024-08-05 07:42:34,3000.0,1209.83,0,Medium
LOAN0000628,CUST008554,2023-08-07 19:01:33,14419.09,10965.32,45,Medium
LOAN0000629,CUST006264,2023-10-12 22:26:25,7389.29,1100.66,120,High
LOAN0000630,CUST004801,2023-08-25 15:12:01,9782.78,4589.53,0,Low
LOAN0000631,CUST001999,2024-08-20 20:27:48,3642.22,2640.61,0,Low
LOAN0000632,CUST007290,2023-02-24 19:01:48,6121.78,350.87,0,Medium
LOAN0000633,CUST006387,2024-10-09 10:50:57,3000.0,251.03,0,Medium
LOAN0000634,CUST011835,2025-02-05 08:21:49,3000.0,251.35,0,Medium
LOAN0000635,CUST009918,2026-04-07 12:58:30,13946.31,6032.32,0,Medium
LOAN0000636,CUST009410,2025-09-02 12:23:35,4257.24,3027.93,0,High
LOAN0000637,CUST001912,2026-01-25 12:13:29,8449.45,906.58,45,Low
LOAN0000638,CUST005975,2025-03-16 16:35:56,12857.3,11581.94,0,High
LOAN0000639,CUST001078,2026-06-12 05:51:11,18932.62,11599.63,0,Low
LOAN0000640,CUST000633,2023-11-16 16:17:59,4898.03,1158.02,15,Low
LOAN0000641,CUST010877,2024-12-22 21:02:11,4575.07,473.39,0,Medium
LOAN0000642,CUST011693,2025-06-22 15:58:35,6433.4,1643.84,0,Medium
LOAN0000643,CUST005846,2024-03-22 15:33:33,15682.29,2111.28,0,Very High
LOAN0000644,CUST001860,2025-05-24 18:00:12,3187.11,214.85,0,Low
LOAN0000645,CUST000907,2023-03-07 10:35:03,10682.82,5160.33,15,Medium
LOAN0000646,CUST006537,2025-05-26 18:47:02,5449.59,4062.27,0,Low
LOAN0000647,CUST006413,2023-06-29 19:35:32,26778.5,19995.8,120,Low
LOAN0000648,CUST004649,2025-07-31 02:09:58,13569.29,12369.45,45,Low
LOAN0000649,CUST006776,2024-09-13 13:09:04,5138.7,1501.66,0,Low
LOAN0000650,CUST010223,2025-03-17 17:50:46,4406.37,4106.34,5,Very High
LOAN0000651,CUST004531,2023-01-28 09:45:22,4355.23,3994.44,0,High
LOAN0000652,CUST007231,2026-04-19 05:34:00,8388.22,2057.31,15,Low
LOAN0000653,CUST010277,2025-04-24 21:48:18,4077.65,1709.86,0,Medium
LOAN0000654,CUST005646,2023-11-21 11:04:51,3875.72,471.28,0,High
LOAN0000655,CUST003793,2024-04-13 15:10:35,15780.78,5978.44,5,Medium
LOAN0000656,CUST005498,2024-08-20 01:02:43,10500.23,1941.42,0,Low
LOAN0000657,CUST009699,2026-05-14 06:44:12,4415.59,2940.21,0,High
LOAN0000658,CUST006146,2026-04-24 15:26:00,5944.43,2979.01,0,Low
LOAN0000659,CUST002726,2024-05-03 14:29:50,10936.95,9867.91,0,Low
LOAN0000660,CUST010763,2024-02-04 21:11:14,7277.4,366.2,60,High
LOAN0000661,CUST008149,2025-05-04 00:16:05,10887.86,1880.19,0,Medium
