application_id,customer_id,application_date,requested_amount,risk_score,eligible,underwriting_complete,approved,funded,approved_amount
APP0000313,CUST001420,2025-08-15 05:16:34,3846.89,531,1,1,1,0,3195.02
APP0000314,CUST000467,2026-01-31 16:34:13,5764.11,622,1,1,1,1,5187.82
APP0000315,CUST002907,2026-04-08 19:57:01,3189.02,787,1,1,0,0,0.0
APP0000316,CUST005274,2026-07-02 13:58:25,6693.16,528,1,1,1,1,5728.65
APP0000317,CUST001805,2025-08-12 09:24:44,5634.32,576,1,1,1,1,4359.03
APP0000318,CUST007547,2025-12-09 06:09:41,6474.79,688,1,0,0,0,0.0
APP0000319,CUST006797,2025-06-14 00:36:52,3529.44,684,1,1,1,1,2688.32
APP0000320,CUST010466,2025-07-11 20:10:31,1507.42,541,1,1,0,0,0.0
APP0000321,CUST010798,2026-03-02 02:57:46,15175.3,638,0,0,0,0,0.0
APP0000322,CUST008955,2025-11-02 07:37:52,1545.53,596,1,1,0,0,0.0
APP0000323,CUST011879,2026-05-23 22:22:45,12986.47,687,1,1,0,0,0.0
APP0000324,CUST000846,2025-10-03 14:26:09,14607.26,484,0,0,0,0,0.0
APP0000325,CUST002076,2026-07-07 19:58:26,6659.06,714,1,1,1,1,5087.06
APP0000326,CUST008765,2025-07-30 04:29:13,4592.82,762,1,1,1,1,4368.57
APP0000327,CUST000741,2026-08-04 21:36:03,7673.1,574,1,1,0,0,0.0
APP0000328,CUST005876,2026-07-28 10:59:27,9684.66,666,1,1,0,0,0.0
APP0000329,CUST010486,2025-03-01 11:23:47,4687.62,623,1,1,1,1,3907.67
APP0000330,CUST006478,2025-03-16 22:48:51,7382.82,695,1,1,1,0,6150.94
APP0000331,CUST006599,2026-07-23 12:56:04,4634.21,642,1,1,1,0,4529.97
APP0000332,CUST005356,2026-01-30 18:04:11,4041.65,694,1,1,1,1,3952.26
APP0000333,CUST003614,2025-02-11 17:39:25,7010.13,618,1,1,1,1,6497.93
APP0000334,CUST000022,2025-01-27 22:22:06,1640.75,668,0,0,0,0,0.0
APP0000335,CUST009081,2025-06-17 13:42:08,5428.06,550,1,1,0,0,0.0
APP0000336,CUST001876,2025-10-29 03:34:02,7307.25,641,1,0,0,0,0.0
APP0000337,CUST004586,2026-08-12 14:20:57,11522.87,583,1,1,1,0,11167.35
APP0000338,CUST005597,2025-02-27 17:02:07,7450.79,590,0,0,0,0,0.0
APP0000339,CUST006826,2026-03-04 06:45:20,5364.33,703,1,1,1,1,4799.23
APP0000340,CUST007252,2025-01-02 09:36:31,1594.67,493,1,1,1,1,1321.97
APP0000341,CUST009492,2026-05-19 04:03:42,5196.47,575,1,1,1,1,5055.68
APP0000342,CUST004768,2025-09-06 13:39:04,2674.75,554,1,1,0,0,0.0
APP0000343,CUST007778,2026-04-11 04:45:08,7624.89,694,1,1,1,1,6401.09
APP0000344,CUST008081,2026-01-12 16:27:14,6215.13,630,1,1,1,1,5460.83
APP0000345,CUST007275,2026-08-05 11:36:02,12661.09,677,1,0,0,0,0.0
APP0000346,CUST001140,2026-01-25 21:49:17,7821.0,716,1,1,1,1,6973.32
APP0000347,CUST001542,2025-12-20 23:38:14,2004.95,653,1,1,0,0,0.0
APP0000348,CUST004395,2025-09-24 09:05:38,2315.25,599,1,0,0,0,0.0
APP0000349,CUST001109,2025-04-07 09:18:33,4550.58,649,0,0,0,0,0.0
APP0000350,CUST004024,2026-05-26 10:58:43,1884.61,576,1,1,1,1,1642.73
APP0000351,CUST011655,2025-08-08 21:58:29,8031.64,492,1,1,1,1,6098.46
APP0000352,CUST004423,2025-07-23 11:38:53,7950.15,603,1,1,0,0,0.0
APP0000353,CUST001889,2026-08-20 22:51:19,15373.67,610,1,1,0,0,0.0
APP0000354,CUST009220,2026-07-18 18:12:02,1970.27,556,0,0,0,0,0.0
APP0000355,CUST006677,2025-06-28 01:50:42,8857.51,594,1,1,0,0,0.0
APP0000356,CUST006878,2026-02-04 08:31:42,10847.29,728,1,1,0,0,0.0
APP0000357,CUST001057,2025-04-23 18:47:04,3465.36,699,1,1,0,0,0.0
APP0000358,CUST009016,2025-01-05 18:30:29,4180.72,566,1,1,0,0,0.0
APP0000359,CUST009945,2026-02-22 15:24:20,11956.41,614,1,1,0,0,0.0
APP0000360,CUST011260,2025-04-02 12:10:04,7035.45,750,1,1,1,1,5479.6
APP0000361,CUST003702,2026-03-01 11:28:09,4317.74,634,1,1,1,1,3748.57
APP0000362,CUST000464,2026-02-27 16:33:31,5760.09,590,1,1,1,1,4972.71
APP0000363,CUST010328,2026-04-27 10:56:54,14332.02,595,0,0,0,0,0.0
APP0000364,CUST000722,2026-03-14 04:49:27,9315.2,655,1,1,1,1,8365.21
APP0000365,CUST000919,2025-12-31 19:47:16,10840.15,535,1,1,0,0,0.0
APP0000366,CUST008866,2025-08-30 19:14:51,11562.2,557,1,1,0,0,0.0
APP0000367,CUST000272,2025-07-11 20:29:23,4854.14,576,0,0,0,0,0.0
APP0000368,CUST001413,2025-12-11 13:58:49,3304.83,613,1,1,1,1,3059.19
APP0000369,CUST002905,2025-09-18 15:31:59,8183.67,703,1,0,0,0,0.0
APP0000370,CUST008215,2025-10-09 05:09:59,4994.0,579,1,1,0,0,0.0
APP0000371,CUST002761,2025-12-23 02:12:40,10891.67,567,0,0,0,0,0.0
APP0000372,CUST009150,2026-06-06 01:53:07,2618.47,516,1,1,1,1,2006.83
APP0000373,CUST003525,2025-09-07 18:42:48,10972.7,691,1,0,0,0,0.0
APP0000374,CUST001720,2026-07-08 18:26:36,4657.69,554,1,1,1,1,4172.83
APP0000375,CUST006688,2025-09-16 10:08:46,6564.64,600,0,0,0,0,0.0
APP0000376,CUST007176,2025-12-13 04:58:22,1858.97,626,0,0,0,0,0.0
APP0000377,CUST003087,2026-04-10 18:51:11,11867.18,510,0,0,0,0,0.0
APP0000378,CUST000824,2025-08-18 02:03:27,5460.11,536,1,1,1,1,4756.09
APP0000379,CUST011803,2025-05-24 21:41:04,8578.28,631,1,1,0,0,0.0
APP0000380,CUST005247,2025-10-10 09:34:34,5359.84,644,1,1,0,0,0.0
APP0000381,CUST007502,2026-04-21 08:16:44,5947.52,713,1,1,1,1,5354.54
APP0000382,CUST009433,2026-06-12 15:15:07,6072.62,594,1,1,0,0,0.0
APP0000383,CUST010700,2026-05-26 01:21:16,6820.0,580,1,1,1,1,5335.6
APP0000384,CUST009851,2026-01-29 16:46:04,3145.15,555,1,1,0,0,0.0
APP0000385,CUST003675,2026-08-25 18:04:50,5379.27,576,1,1,1,1,4413.64
APP0000386,CUST002164,2025-01-08 08:34:28,18496.64,463,1,1,1,1,14465.68
APP0000387,CUST003730,2025-12-31 22:51:02,5450.88,521,1,1,0,0,0.0
APP0000388,CUST003171,2025-03-16 18:37:15,16827.03,748,1,1,0,0,0.0
APP0000389,CUST006597,2025-01-30 23:01:46,1942.54,575,1,1,1,1,1861.62
APP0000390,CUST011253,2025-02-05 12:02:09,5083.36,499,1,1,1,1,4960.97
APP0000391,CUST003854,2025-07-14 21:33:59,2186.33,718,1,1,0,0,0.0
APP0000392,CUST000277,2026-06-18 08:59:50,6639.53,670,1,0,0,0,0.0
APP0000393,CUST009104,2025-12-15 05:44:39,4441.58,668,1,1,0,0,0.0
APP0000394,CUST010398,2026-06-12 16:28:51,6578.45,648,1,1,1,1,5638.99
APP0000395,CUST006934,2025-01-04 01:47:40,2007.4,716,1,1,1,1,1609.42
APP0000396,CUST005770,2026-07-24 22:59:46,10391.3,663,1,1,0,0,0.0
APP0000397,CUST004993,2025-08-18 00:15:02,5244.72,654,1,1,1,1,4383.33
APP0000398,CUST005848,2026-05-17 08:38:06,6832.47,607,1,1,1,1,5968.85
APP0000399,CUST004838,2026-01-07 09:41:44,7546.92,695,1,1,1,1,5716.3
APP0000400,CUST009245,2026-01-04 03:44:55,11942.4,654,1,1,1,0,11894.37
APP0000401,CUST003734,2025-12-11 10:48:24,2980.93,539,0,0,0,0,0.0
APP0000402,CUST011256,2026-05-05 17:44:10,4408.79,626,0,0,0,0,0.0
APP0000403,CUST003196,2025-05-20 01:33:46,8327.09,664,1,1,0,0,0.0
APP0000404,CUST005038,2025-02-20 17:39:17,3713.4,779,1,1,1,1,2977.74
APP0000405,CUST006535,2026-06-22 23:23:00,22580.4,589,0,0,0,0,0.0
APP0000406,CUST004469,2026-08-15 17:07:00,5187.13,602,1,1,0,0,0.0
APP0000407,CUST000201,2025-05-16 21:42:34,3158.16,652,1,1,1,0,2884.21
APP0000408,CUST006992,2026-07-10 18:26:31,35416.28,482,1,1,1,1,33282.19
APP0000409,CUST006914,2026-03-07 18:38:54,3270.88,504,1,1,0,0,0.0
APP0000410,CUST007290,2026-04-09 22:37:12,1260.52,449,1,1,0,0,0.0
APP0000411,CUST003305,2025-12-20 15:49:48,10879.2,645,1,1,0,0,0.0
APP0000412,CUST005586,2026-05-05 15:15:55,11532.84,670,0,0,0,0,0.0
APP0000413,CUST008250,2025-05-29 06:34:59,16245.99,580,0,0,0,0,0.0
APP0000414,CUST007345,2026-01-06 02:38:57,5692.13,642,1,1,0,0,0.0
APP0000415,CUST005829,2026-02-17 03:17:11,4895.38,614,1,1,1,1,3844.48
APP0000416,CUST002532,2025-10-09 13:49:31,5487.18,552,1,1,1,0,5112.93
APP0000417,CUST009142,2025-01-31 19:24:52,12154.78,559,1,1,1,1,11412.15
APP0000418,CUST004052,2025-04-13 12:41:14,6300.88,667,0,0,0,0,0.0
APP0000419,CUST006661,2026-08-02 05:31:17,7892.26,600,1,1,1,1,7764.13
APP0000420,CUST000814,2025-10-02 23:57:24,4179.47,527,1,1,1,1,3201.38
APP0000421,CUST006382,2025-04-18 23:13:03,8387.42,590,1,1,0,0,0.0
APP0000422,CUST003862,2025-03-24 13:30:43,3495.9,720,1,1,1,1,3228.2
APP0000423,CUST011048,2026-02-18 18:22:00,7371.62,590,0,0,0,0,0.0
APP0000424,CUST006288,2026-05-10 21:28:06,5077.01,512,1,1,1,1,4758.32
APP0000425,CUST008864,2025-05-16 16:15:18,6413.68,744,1,1,1,1,5492.28
APP0000426,CUST004732,2025-06-05 05:59:35,10250.75,561,1,1,1,1,8071.19
APP0000427,CUST002121,2026-03-26 18:34:37,6392.56,670,0,0,0,0,0.0
APP0000428,CUST007412,2025-07-08 07:39:25,7144.82,691,1,1,1,1,6749.71
APP0000429,CUST011871,2025-09-28 09:28:57,3080.67,416,1,1,1,1,2985.89
APP0000430,CUST003464,2026-03-17 09:00:39,7886.04,637,1,1,0,0,0.0
APP0000431,CUST003405,2025-08-12 20:36:27,4829.16,720,1,1,1,1,3947.09
APP0000432,CUST009415,2025-11-19 01:38:22,1771.38,555,1,1,0,0,0.0
APP0000433,CUST011053,2025-05-17 23:33:42,7517.2,640,1,1,1,1,6781.6
APP0000434,CUST005754,2026-08-12 08:58:06,2294.94,680,1,1,1,1,1930.52
APP0000435,CUST005490,2025-11-26 07:30:19,14093.83,713,1,1,1,1,13487.47
APP0000436,CUST006702,2026-04-09 14:11:24,4345.63,591,1,1,1,1,3615.91
APP0000437,CUST005450,2026-05-16 07:41:44,7828.44,682,1,1,1,1,5990.04
APP0000438,CUST006967,2026-05-13 16:35:03,3215.23,671,1,1,1,1,3025.83
APP0000439,CUST004103,2025-07-27 18:29:49,2645.2,480,1,0,0,0,0.0
APP0000440,CUST002119,2026-07-28 10:01:22,6765.28,636,1,1,0,0,0.0
APP0000441,CUST004275,2025-12-05 12:42:43,3760.02,547,1,1,1,1,3468.23
APP0000442,CUST007918,2025-05-02 04:44:44,10725.09,683,1,1,0,0,0.0
APP0000443,CUST004921,2025-04-06 02:23:15,1772.04,632,0,0,0,0,0.0
APP0000444,CUST010298,2025-09-27 16:32:44,2043.19,575,0,0,0,0,0.0
APP0000445,CUST003597,2026-04-27 03:10:55,12842.09,564,1,1,1,1,9920.16
APP0000446,CUST011847,2026-04-14 06:35:47,3976.39,593,1,1,1,0,3522.67
APP0000447,CUST004858,2026-06-26 02:32:01,15688.22,605,1,1,1,1,14726.37
APP0000448,CUST001522,2026-06-13 03:58:50,3784.19,755,1,1,1,1,3675.95
APP0000449,CUST000523,2026-08-04 18:23:01,8036.23,510,1,1,1,0,7727.85
APP0000450,CUST007142,2026-03-09 08:19:15,5718.45,635,1,1,1,1,5023.87
APP0000451,CUST010610,2026-05-06 12:10:19,6482.52,580,1,1,0,0,0.0
APP0000452,CUST003217,2025-01-30 11:52:55,5670.36,648,1,1,1,1,5476.76
APP0000453,CUST003820,2026-03-15 08:58:28,4937.28,761,1,1,1,1,4514.03
APP0000454,CUST002166,2025-07-10 13:41:37,2765.32,543,0,0,0,0,0.0
APP0000455,CUST004419,2025-11-11 18:40:55,7495.86,797,1,1,0,0,0.0
APP0000456,CUST008054,2026-03-23 07:41:52,2331.31,748,1,1,0,0,0.0
APP0000457,CUST000685,2025-12-03 19:02:06,23115.51,606,1,1,1,1,21828.58
APP0000458,CUST008919,2026-03-04 15:51:36,11182.04,631,1,1,1,1,8547.78
APP0000459,CUST000863,2026-02-10 12:02:09,8259.68,549,0,0,0,0,0.0
APP0000460,CUST006061,2025-09-01 15:48:10,12075.43,693,1,1,0,0,0.0
APP0000461,CUST001243,2025-01-02 15:47:09,4444.85,503,1,1,1,1,4139.38
APP0000462,CUST008974,2025-10-05 22:00:42,6336.28,673,1,1,1,1,5813.45
APP0000463,CUST004913,2025-03-16 11:38:37,6294.2,751,1,1,0,0,0.0
APP0000464,CUST007400,2025-10-13 07:23:58,4066.36,683,0,0,0,0,0.0
APP0000465,CUST008290,2025-02-15 10:04:07,8511.28,729,1,1,1,1,7205.98
APP0000466,CUST009793,2025-01-06 17:18:50,3142.35,481,0,0,0,0,0.0
APP0000467,CUST007646,2026-07-13 01:07:17,9335.0,604,1,1,1,1,8487.64
APP0000468,CUST011984,2025-08-13 01:55:12,15631.93,513,1,1,0,0,0.0
APP0000469,CUST000990,2025-09-27 00:42:40,3476.72,482,1,1,1,1,2955.01
APP0000470,CUST006189,2025-06-24 23:07:57,4197.27,482,1,1,0,0,0.0
APP0000471,CUST005455,2026-04-24 03:46:23,5923.41,603,1,1,0,0,0.0
APP0000472,CUST009285,2025-05-16 19:47:58,5168.55,419,0,0,0,0,0.0
APP0000473,CUST006174,2026-05-15 08:03:53,3915.71,523,1,1,1,1,3199.11
APP0000474,CUST007970,2025-09-29 04:59:01,11338.04,625,1,1,0,0,0.0
APP0000475,CUST004284,2026-06-29 22:26:07,12121.81,506,1,1,0,0,0.0
APP0000476,CUST001284,2025-11-23 11:22:45,12527.44,548,1,1,0,0,0.0
APP0000477,CUST011179,2025-06-13 14:22:37,9464.82,689,1,1,0,0,0.0
APP0000478,CUST000818,2025-08-31 00:43:41,3124.93,648,1,1,0,0,0.0
APP0000479,CUST002945,2026-03-15 07:31:32,4088.8,690,1,1,1,0,3895.88
APP0000480,CUST000902,2026-04-27 20:35:51,11837.31,578,1,1,0,0,0.0
APP0000481,CUST006707,2026-01-02 23:33:59,3970.9,774,1,1,1,1,3734.38
APP0000482,CUST003691,2025-06-21 18:07:47,11871.29,681,0,0,0,0,0.0
APP0000483,CUST004359,2026-03-02 17:28:56,11226.62,642,1,1,0,0,0.0
APP0000484,CUST011794,2025-10-27 01:58:46,4744.06,627,1,1,0,0,0.0
APP0000485,CUST003608,2025-04-28 14:01:49,7562.0,547,1,1,0,0,0.0
APP0000486,CUST006368,2025-07-22 06:45:58,7290.18,743,1,1,0,0,0.0
APP0000487,CUST003408,2025-01-16 06:19:59,5623.97,589,0,0,0,0,0.0
APP0000488,CUST000681,2025-03-15 12:48:41,1000.0,620,1,1,0,0,0.0
APP0000489,CUST005525,2025-07-15 14:58:16,6786.28,642,0,0,0,0,0.0
APP0000490,CUST011930,2026-05-27 18:15:14,5454.31,706,1,1,1,1,4590.73
APP0000491,CUST010671,2026-06-29 11:22:07,17950.69,655,1,1,0,0,0.0
APP0000492,CUST006230,2025-08-08 00:24:40,3585.92,557,1,1,1,1,3231.19
APP0000493,CUST011052,2025-06-29 19:59:52,7020.41,703,1,1,0,0,0.0
APP0000494,CUST009658,2026-02-01 00:29:58,3964.86,790,1,1,1,1,3654.38
APP0000495,CUST008784,2026-04-15 14:43:49,4293.08,564,1,1,0,0,0.0
APP0000496,CUST010701,2026-07-07 12:51:57,4062.3,493,1,1,0,0,0.0
APP0000497,CUST000185,2025-02-23 04:49:35,6058.81,748,1,1,0,0,0.0
APP0000498,CUST001724,2025-06-24 04:36:01,7580.62,672,1,1,1,1,7322.42
APP0000499,CUST011286,2025-10-23 13:33:47,2802.76,579,1,1,1,1,2538.63
APP0000500,CUST010239,2025-03-06 02:00:05,7112.05,721,1,1,1,1,7041.7
APP0000501,CUST003326,2025-08-21 17:54:11,7998.42,685,1,1,0,0,0.0
APP0000502,CUST005831,2025-05-05 06:22:34,4952.09,540,1,1,1,0,3778.05
APP0000503,CUST002914,2026-06-16 07:16:52,3766.31,641,1,1,1,1,3440.76
APP0000504,CUST006584,2025-04-21 16:30:37,2849.78,620,1,1,0,0,0.0
APP0000505,CUST004309,2025-04-26 07:43:15,2436.03,605,1,1,1,1,2102.16
APP0000506,CUST002030,2026-02-17 08:53:24,10674.05,637,0,0,0,0,0.0
APP0000507,CUST007746,2025-09-01 10:44:41,2137.25,529,1,1,1,1,1847.26
APP0000508,CUST000177,2025-11-11 15:40:04,5802.21,686,1,1,1,0,4607.7
APP0000509,CUST005340,2026-05-25 07:56:07,3462.0,552,0,0,0,0,0.0
APP0000510,CUST001364,2026-07-18 23:49:17,6073.25,672,1,1,0,0,0.0
APP0000511,CUST000488,2026-01-05 08:25:19,20063.55,683,1,0,0,0,0.0
APP0000512,CUST009511,2026-06-21 08:51:52,4645.14,559,1,1,0,0,0.0
APP0000513,CUST004839,2025-10-23 16:13:28,4026.28,622,1,1,1,1,3971.6
APP0000514,CUST011461,2025-10-15 15:30:53,11284.65,615,1,1,1,1,8624.85
APP0000515,CUST011646,2025-09-30 02:33:11,2098.53,572,1,1,1,0,1783.73
APP0000516,CUST000384,2026-03-29 19:47:11,5583.84,620,1,1,0,0,0.0
APP0000517,CUST010513,2025-01-08 19:40:44,9907.31,592,0,0,0,0,0.0
APP0000518,CUST010581,2025-09-10 11:23:24,8664.12,576,1,1,0,0,0.0
APP0000519,CUST003255,2026-01-16 20:41:21,4916.94,679,1,1,1,1,4414.72
APP0000520,CUST001332,2025-05-17 18:44:34,8215.24,646,0,0,0,0,0.0
APP0000521,CUST007496,2026-05-30 23:18:51,11827.34,649,1,1,0,0,0.0
APP0000522,CUST009519,2025-10-12 15:13:55,5148.84,646,1,1,1,1,3917.97
APP0000523,CUST000594,2025-06-09 00:04:12,6119.39,538,1,0,0,0,0.0
APP0000524,CUST000630,2025-08-05 02:05:49,5817.06,510,0,0,0,0,0.0
APP0000525,CUST002107,2025-01-02 08:57:21,3604.58,500,1,1,1,0,3286.21
APP0000526,CUST008248,2025-11-07 12:26:13,5209.0,568,1,1,0,0,0.0
APP0000527,CUST005982,2025-02-21 02:54:38,13490.15,647,1,1,0,0,0.0
APP0000528,CUST007697,2025-01-14 19:09:20,9176.39,715,1,1,1,1,8407.82
APP0000529,CUST003347,2025-05-05 13:37:46,7987.06,500,1,1,0,0,0.0
APP0000530,CUST010911,2026-02-24 22:15:02,8960.39,738,1,1,1,1,8508.75
APP0000531,CUST006788,2025-01-09 11:19:05,5276.85,624,1,0,0,0,0.0
APP0000532,CUST004951,2025-08-27 06:06:54,6986.9,672,1,1,0,0,0.0
APP0000533,CUST007525,2025-03-11 03:53:25,41539.47,649,1,1,0,0,0.0
APP0000534,CUST004688,2026-08-13 13:13:29,11306.66,637,1,1,1,1,9697.8
APP0000535,CUST001133,2025-12-06 07:56:06,15947.77,738,1,1,1,0,15357.91
APP0000536,CUST008965,2025-02-24 01:08:48,8620.45,563,1,1,1,0,8393.42
APP0000537,CUST003810,2025-05-02 04:10:44,26099.5,665,1,1,0,0,0.0
APP0000538,CUST002375,2026-07-10 21:35:04,5606.18,472,0,0,0,0,0.0
APP0000539,CUST000644,2025-11-03 17:45:47,2990.64,534,0,0,0,0,0.0
APP0000540,CUST010317,2025-05-20 13:53:02,3943.24,555,1,1,0,0,0.0
APP0000541,CUST004405,2026-08-26 23:38:07,7070.24,589,1,1,1,1,6015.71
APP0000542,CUST000659,2026-06-20 14:04:07,17277.54,609,1,1,1,1,15426.17
APP0000543,CUST002413,2025-05-17 03:45:14,9728.06,602,1,1,0,0,0.0
APP0000544,CUST005203,2025-03-16 07:39:18,3789.02,501,1,1,1,1,3315.9
APP0000545,CUST002843,2026-08-03 14:10:48,7798.76,441,0,0,0,0,0.0
APP0000546,CUST011025,2026-01-27 22:55:04,2821.78,549,1,1,0,0,0.0
APP0000547,CUST006282,2025-04-14 23:24:06,3255.41,576,1,1,1,1,2790.89
APP0000548,CUST008046,2025-07-07 09:19:31,6622.18,665,1,1,1,0,5897.25
APP0000549,CUST007608,2026-06-06 12:32:31,27161.32,609,1,1,1,1,25789.11
APP0000550,CUST004053,2025-03-05 19:14:21,9631.61,611,1,1,1,1,8024.11
APP0000551,CUST005795,2025-03-19 11:15:16,1833.78,649,1,1,0,0,0.0
APP0000552,CUST008083,2026-02-28 05:35:02,7126.38,583,1,1,0,0,0.0
APP0000553,CUST008932,2025-08-02 14:18:35,1586.81,604,1,0,0,0,0.0
APP0000554,CUST000488,2025-03-14 16:03:13,29311.03,519,0,0,0,0,0.0
APP0000555,CUST008139,2025-09-20 02:09:36,4387.2,596,1,0,0,0,0.0
APP0000556,CUST006657,2025-07-27 12:17:20,3470.03,576,0,0,0,0,0.0
APP0000557,CUST002033,2025-10-02 15:46:56,5092.54,655,1,1,1,1,4701.16
APP0000558,CUST010091,2026-04-17 04:56:39,3713.14,620,1,1,0,0,0.0
APP0000559,CUST007011,2025-07-28 09:50:20,5315.2,536,1,1,1,0,5284.2
APP0000560,CUST010885,2026-06-01 09:14:53,4684.2,640,1,1,0,0,0.0
APP0000561,CUST000241,2025-08-05 04:43:31,5341.34,588,1,1,0,0,0.0
APP0000562,CUST006279,2026-01-16 01:25:21,4747.99,703,1,1,1,1,4087.45
APP0000563,CUST008299,2025-10-27 05:40:05,23365.12,604,1,1,0,0,0.0
APP0000564,CUST010310,2025-03-28 18:44:20,5485.08,695,1,1,1,1,5447.15
APP0000565,CUST006889,2025-11-17 19:10:17,6381.66,669,1,1,1,1,6134.4
APP0000566,CUST002680,2025-05-09 05:17:28,2526.13,544,1,1,1,1,2061.39
APP0000567,CUST006971,2025-05-01 20:22:04,5439.37,678,1,1,1,1,4608.66
APP0000568,CUST011130,2026-04-01 14:46:13,5945.23,607,0,0,0,0,0.0
APP0000569,CUST001845,2026-06-01 14:47:09,9891.74,611,0,0,0,0,0.0
APP0000570,CUST004668,2026-03-24 01:59:17,6922.41,615,1,1,0,0,0.0
APP0000571,CUST003328,2026-05-08 02:09:52,7899.87,658,1,1,1,1,6497.03
APP0000572,CUST011628,2025-08-04 01:05:47,7563.09,609,1,1,1,1,6570.48
APP0000573,CUST002357,2026-05-16 21:50:50,8955.13,737,1,1,1,1,7512.28
APP0000574,CUST009513,2026-03-28 11:14:38,5006.94,592,1,0,0,0,0.0
APP0000575,CUST008579,2026-01-12 23:13:14,3127.99,610,1,0,0,0,0.0
APP0000576,CUST003733,2026-05-16 19:47:45,3496.58,643,1,1,0,0,0.0
APP0000577,CUST008614,2025-08-19 00:47:46,7946.95,590,1,1,0,0,0.0
APP0000578,CUST000189,2025-03-12 13:47:03,9230.52,601,1,1,0,0,0.0
APP0000579,CUST011670,2026-02-14 07:23:40,1244.37,664,1,1,1,1,1060.91
APP0000580,CUST004625,2025-04-28 17:53:39,8956.5,558,0,0,0,0,0.0
APP0000581,CUST005759,2025-10-24 00:11:16,12267.68,552,1,1,1,0,11946.16
APP0000582,CUST003637,2026-01-24 06:27:54,5625.66,585,1,1,1,1,4405.55
APP0000583,CUST000073,2025-01-10 20:25:17,16866.81,615,1,0,0,0,0.0
APP0000584,CUST005384,2025-03-22 07:00:42,3374.25,611,1,1,1,1,3291.17
APP0000585,CUST005132,2026-05-09 14:10:44,14363.55,683,1,1,1,1,11109.37
APP0000586,CUST003543,2025-05-27 10:18:10,4080.81,609,1,1,0,0,0.0
APP0000587,CUST009780,2025-07-07 11:30:57,12798.28,717,0,0,0,0,0.0
APP0000588,CUST010874,2025-05-21 04:46:34,5981.94,675,1,1,1,1,5510.74
APP0000589,CUST005858,2026-07-17 23:38:16,15664.98,637,0,0,0,0,0.0
APP0000590,CUST002314,2025-11-29 13:19:59,1000.0,658,0,0,0,0,0.0
APP0000591,CUST002703,2026-04-29 03:44:00,6743.39,536,1,0,0,0,0.0
APP0000592,CUST009019,2025-12-13 23:34:45,3320.29,513,1,1,1,1,2725.42
APP0000593,CUST009153,2026-01-21 06:03:02,3720.39,519,1,0,0,0,0.0
APP0000594,CUST004672,2026-05-17 09:34:08,5778.04,659,0,0,0,0,0.0
APP0000595,CUST005463,2026-06-13 07:12:02,5127.55,674,1,1,1,1,4262.09
APP0000596,CUST008433,2025-06-23 16:35:32,4369.02,603,1,1,1,1,3739.34
APP0000597,CUST004074,2026-02-19 15:52:53,9816.07,660,1,1,1,1,8809.5
APP0000598,CUST008957,2026-05-06 10:31:47,11188.61,619,1,1,1,1,9006.55
APP0000599,CUST011126,2025-07-20 17:59:09,7740.46,652,1,1,0,0,0.0
APP0000600,CUST000815,2026-03-01 11:38:19,5794.28,442,1,1,0,0,0.0
APP0000601,CUST007230,2026-05-10 01:38:32,1922.12,585,1,1,1,1,1842.2
APP0000602,CUST005915,2026-07-09 02:33:40,8302.47,522,0,0,0,0,0.0
APP0000603,CUST007875,2026-05-21 07:53:22,3796.07,612,1,0,0,0,0.0
APP0000604,CUST002692,2026-04-07 15:36:24,10048.62,717,1,1,1,1,9254.34
APP0000605,CUST011974,2025-04-19 17:19:58,17658.71,593,1,1,1,0,16588.5
APP0000606,CUST008138,2026-07-01 18:24:19,3609.47,658,1,1,1,0,3516.11
APP0000607,CUST001633,2026-05-26 13:55:15,4297.2,577,1,1,1,1,3266.26
APP0000608,CUST003889,2025-03-25 06:26:44,24406.89,630,1,1,1,1,19923.53
APP0000609,CUST010410,2026-03-30 19:30:43,10508.32,637,1,1,0,0,0.0
APP0000610,CUST007010,2026-08-16 10:25:48,2882.28,562,1,1,1,1,2696.64
APP0000611,CUST011179,2025-09-04 08:00:14,2392.54,543,1,1,1,1,2312.95
APP0000612,CUST004503,2026-04-19 03:47:16,4303.47,708,0,0,0,0,0.0
APP0000613,CUST009812,2025-03-29 16:48:32,6835.37,800,1,1,1,1,5380.42
APP0000614,CUST008194,2025-09-16 11:49:48,4384.21,671,1,1,1,1,3883.93
APP0000615,CUST007754,2026-08-05 06:49:28,5638.53,622,0,0,0,0,0.0
APP0000616,CUST001513,2026-04-06 17:57:51,8719.34,629,1,1,1,1,7993.67
APP0000617,CUST011538,2025-09-29 01:54:06,14609.83,725,1,1,1,0,13412.28
APP0000618,CUST006621,2026-05-01 12:27:59,4688.0,650,1,0,0,0,0.0
APP0000619,CUST006673,2026-01-31 11:56:13,5737.98,533,0,0,0,0,0.0
APP0000620,CUST007109,2025-02-16 15:06:09,8917.55,554,0,0,0,0,0.0
APP0000621,CUST007471,2025-12-31 19:21:36,5534.03,663,1,1,1,1,4360.71
APP0000622,CUST005400,2025-11-16 00:36:01,6096.16,432,1,1,0,0,0.0
APP0000623,CUST011294,2026-07-02 00:45:52,6667.3,648,0,0,0,0,0.0
APP0000624,CUST004265,2025-07-24 04:02:20,3058.1,520,0,0,0,0,0.0
APP0000625,CUST008509,2025-08-31 08:32:36,2878.69,636,1,1,1,1,2367.44
