customer_id,signup_date,segment,country,acquisition_channel
CUST000429,2025-01-13 07:24:54,Mass Market,Austria,Partner
CUST000430,2023-06-09 13:39:38,Mass Market,Germany,Branch
CUST000431,2026-05-17 19:15:00,Mass Market,Germany,Organic
CUST000432,2024-05-21 03:36:01,Mass Market,Germany,Paid
CUST000433,2023-04-24 22:30:51,SME,Germany,Paid
CUST000434,2026-05-25 14:17:39,Affluent,Germany,Organic
CUST000435,2026-03-27 06:42:45,Mass Market,Germany,Referral
CUST000436,2024-04-14 14:29:02,Mass Market,Germany,Branch
CUST000437,2022-02-11 13:33:41,Mass Market,Germany,Paid
CUST000438,2024-09-25 01:51:07,Mass Market,Germany,Paid
CUST000439,2024-07-17 06:59:13,Affluent,Germany,Organic
CUST000440,2022-09-05 19:18:28,SME,Germany,Partner
CUST000441,2024-11-26 00:09:11,Mass Market,Germany,Organic
CUST000442,2025-11-06 19:21:51,Mass Market,Germany,Paid
CUST000443,2022-06-27 01:27:03,Mass Market,Germany,Organic
CUST000444,2025-04-24 09:29:26,Mass Market,Germany,Partner
CUST000445,2022-08-23 15:32:50,Mass Market,Germany,Branch
CUST000446,2025-06-06 00:54:01,Mass Market,Austria,Organic
CUST000447,2023-12-02 18:13:09,Mass Market,Germany,Referral
CUST000448,2022-01-11 21:16:28,Mass Market,Germany,Referral
CUST000449,2022-10-05 12:03:33,Mass Market,France,Organic
CUST000450,2024-09-23 13:59:44,Affluent,Germany,Branch
CUST000451,2022-10-31 09:57:25,Mass Market,Germany,Partner
CUST000452,2025-05-19 11:31:38,Affluent,Netherlands,Paid
CUST000453,2025-09-06 21:23:41,Mass Market,Netherlands,Partner
CUST000454,2023-12-24 10:30:07,Mass Market,Austria,Organic
CUST000455,2024-02-21 11:05:20,Mass Market,Austria,Organic
CUST000456,2024-11-26 13:14:14,Affluent,France,Paid
CUST000457,2025-08-05 02:59:15,Mass Market,France,Referral
CUST000458,2025-11-17 03:35:43,Mass Market,Germany,Branch
CUST000459,2022-01-30 19:45:16,Mass Market,Belgium,Paid
CUST000460,2025-01-14 11:23:26,SME,France,Organic
CUST000461,2022-07-02 11:43:49,Mass Market,Germany,Organic
CUST000462,2023-04-27 10:07:31,Mass Market,Germany,Branch
CUST000463,2025-10-18 19:18:41,Affluent,France,Organic
CUST000464,2023-02-23 20:35:33,Mass Market,France,Branch
CUST000465,2025-08-25 06:40:34,Mass Market,Netherlands,Organic
CUST000466,2024-02-14 03:34:37,Affluent,Germany,Organic
CUST000467,2023-01-24 23:24:27,Mass Market,Netherlands,Organic
CUST000468,2023-07-13 20:33:03,Mass Market,Germany,Paid
CUST000469,2024-06-06 10:43:19,Mass Market,France,Paid
CUST000470,2025-07-03 07:49:32,Mass Market,Germany,Branch
CUST000471,2024-10-10 06:12:10,Affluent,Germany,Paid
CUST000472,2026-04-10 08:24:23,Mass Market,Germany,Organic
CUST000473,2025-12-21 20:37:43,Mass Market,Germany,Partner
CUST000474,2025-06-13 14:34:13,Mass Market,Germany,Paid
CUST000475,2024-10-05 09:29:02,Mass Market,Netherlands,Partner
CUST000476,2023-04-30 15:20:02,Mass Market,Germany,Referral
CUST000477,2023-11-21 19:40:18,Mass Market,Netherlands,Branch
CUST000478,2022-07-18 18:59:23,Affluent,Netherlands,Partner
CUST000479,2023-09-18 15:15:26,Mass Market,Germany,Paid
CUST000480,2026-03-30 01:28:41,Affluent,Belgium,Paid
CUST000481,2023-12-14 01:47:46,Mass Market,Netherlands,Paid
CUST000482,2022-07-10 03:42:36,Mass Market,Netherlands,Paid
CUST000483,2024-12-26 00:41:17,Affluent,Netherlands,Organic
CUST000484,2026-05-29 11:48:34,Affluent,France,Organic
CUST000485,2025-12-21 10:39:50,Mass Market,Austria,Branch
CUST000486,2023-04-04 06:08:23,Mass Market,Germany,Branch
CUST000487,2024-01-29 21:58:26,Affluent,Germany,Organic
CUST000488,2024-06-06 20:37:50,Mass Market,Netherlands,Branch
CUST000489,2023-02-19 09:18:21,Mass Market,Germany,Referral
CUST000490,2023-03-26 06:04:18,Mass Market,France,Organic
CUST000491,2023-01-31 16:47:14,Mass Market,Germany,Branch
CUST000492,2025-06-01 08:03:39,Mass Market,Germany,Branch
CUST000493,2025-11-06 21:53:04,Mass Market,Belgium,Partner
CUST000494,2025-09-27 07:16:16,Affluent,Germany,Referral
CUST000495,2026-05-23 16:30:31,Mass Market,Germany,Paid
CUST000496,2022-06-26 00:35:55,Mass Market,France,Partner
CUST000497,2026-01-14 02:08:47,SME,Netherlands,Referral
CUST000498,2022-04-22 06:52:25,Mass Market,Belgium,Partner
CUST000499,2024-03-05 21:41:39,Mass Market,Germany,Paid
CUST000500,2024-09-20 21:26:02,Mass Market,Belgium,Partner
CUST000501,2023-08-22 08:14:58,Mass Market,France,Referral
CUST000502,2022-09-02 09:38:23,Mass Market,Belgium,Referral
CUST000503,2022-11-18 12:40:04,SME,Germany,Organic
CUST000504,2025-10-10 20:07:28,Affluent,Germany,Paid
CUST000505,2023-06-17 21:45:09,Mass Market,France,Organic
CUST000506,2023-06-03 21:06:35,Mass Market,France,Partner
CUST000507,2026-03-24 20:39:54,Affluent,Germany,Organic
CUST000508,2022-08-29 13:17:34,Mass Market,France,Branch
CUST000509,2026-03-11 07:49:51,Affluent,France,Partner
CUST000510,2026-03-20 20:42:11,Mass Market,Germany,Paid
CUST000511,2024-09-27 19:00:04,Affluent,Germany,Referral
CUST000512,2022-10-04 18:27:25,Affluent,Germany,Organic
CUST000513,2022-09-18 14:23:05,Mass Market,Belgium,Organic
CUST000514,2023-04-22 01:14:50,Mass Market,France,Organic
CUST000515,2024-08-23 10:32:06,Affluent,France,Partner
CUST000516,2022-09-14 20:11:53,Mass Market,Austria,Branch
CUST000517,2024-02-01 20:38:28,Mass Market,France,Organic
CUST000518,2022-07-13 02:23:06,Mass Market,Germany,Referral
CUST000519,2024-06-22 08:31:16,Mass Market,France,Organic
CUST000520,2022-02-05 08:37:39,Mass Market,Austria,Paid
CUST000521,2025-03-31 12:12:13,Mass Market,Germany,Partner
CUST000522,2022-04-03 14:54:25,Mass Market,France,Referral
CUST000523,2022-11-22 17:48:38,Affluent,Germany,Branch
CUST000524,2022-10-20 00:00:46,Mass Market,Netherlands,Partner
CUST000525,2025-10-21 10:07:51,Mass Market,France,Paid
CUST000526,2022-03-31 06:06:36,Mass Market,Austria,Organic
CUST000527,2023-12-19 17:19:54,Affluent,France,Organic
CUST000528,2024-09-15 09:25:08,Mass Market,Germany,Branch
CUST000529,2024-05-12 17:52:10,Affluent,Germany,Partner
CUST000530,2025-02-12 03:42:45,Mass Market,Belgium,Paid
CUST000531,2025-09-04 18:50:58,Mass Market,Germany,Organic
CUST000532,2023-10-21 03:36:10,SME,Germany,Organic
CUST000533,2025-10-16 18:43:35,Affluent,Netherlands,Referral
CUST000534,2023-06-16 16:20:48,Mass Market,Germany,Paid
CUST000535,2026-07-04 22:54:52,Mass Market,Germany,Branch
CUST000536,2024-04-23 13:37:43,Mass Market,Germany,Paid
CUST000537,2025-05-15 14:44:35,Mass Market,Germany,Referral
CUST000538,2026-01-03 00:11:53,Affluent,France,Organic
CUST000539,2025-08-18 07:30:32,Affluent,Germany,Organic
CUST000540,2025-11-24 02:12:35,Mass Market,Germany,Organic
CUST000541,2024-06-16 01:13:00,Mass Market,Netherlands,Organic
CUST000542,2022-03-14 16:34:02,Mass Market,Germany,Branch
CUST000543,2024-04-04 10:27:22,Mass Market,France,Referral
CUST000544,2022-10-31 11:10:05,Affluent,Germany,Paid
CUST000545,2026-01-26 14:28:13,Mass Market,Germany,Paid
CUST000546,2023-01-31 20:05:53,Mass Market,France,Paid
CUST000547,2023-01-17 07:59:09,Mass Market,France,Partner
CUST000548,2023-02-21 23:25:28,SME,Austria,Organic
CUST000549,2024-12-10 08:53:56,Mass Market,Germany,Paid
CUST000550,2024-08-13 02:25:25,Mass Market,Germany,Organic
CUST000551,2026-05-06 11:05:11,Mass Market,Germany,Branch
CUST000552,2023-11-27 23:46:42,Mass Market,France,Paid
CUST000553,2023-04-17 23:15:29,Mass Market,Germany,Partner
CUST000554,2022-03-24 08:28:09,Mass Market,Belgium,Branch
CUST000555,2022-01-12 19:56:31,Mass Market,Netherlands,Paid
CUST000556,2023-09-17 16:23:17,Mass Market,Germany,Organic
CUST000557,2026-03-28 23:12:01,Affluent,Germany,Paid
CUST000558,2024-05-25 17:09:29,Mass Market,Germany,Partner
CUST000559,2026-02-03 00:16:43,Mass Market,France,Paid
CUST000560,2022-06-19 23:53:24,Mass Market,France,Organic
CUST000561,2022-06-06 00:47:06,Affluent,Belgium,Organic
CUST000562,2025-10-25 13:01:29,Affluent,Germany,Partner
CUST000563,2022-06-28 11:20:38,Affluent,Germany,Referral
CUST000564,2022-03-28 21:07:32,Mass Market,Germany,Organic
CUST000565,2023-11-07 15:25:52,Mass Market,Germany,Referral
CUST000566,2026-03-27 08:03:16,Mass Market,Austria,Paid
CUST000567,2025-02-26 15:34:34,Mass Market,Netherlands,Organic
CUST000568,2022-06-15 17:12:43,Mass Market,Belgium,Paid
CUST000569,2025-10-31 16:23:40,Mass Market,Belgium,Referral
CUST000570,2025-11-11 10:58:32,Mass Market,Germany,Partner
CUST000571,2025-08-31 18:21:02,Mass Market,Netherlands,Paid
CUST000572,2026-02-18 05:39:55,Mass Market,Netherlands,Organic
CUST000573,2023-02-06 01:49:30,Mass Market,Germany,Paid
CUST000574,2026-06-26 20:12:44,Affluent,Germany,Paid
CUST000575,2023-06-21 04:54:05,Mass Market,France,Paid
CUST000576,2025-09-02 23:41:40,Affluent,Belgium,Paid
CUST000577,2024-08-26 16:44:26,Mass Market,Germany,Paid
CUST000578,2025-07-27 06:52:29,Affluent,Belgium,Organic
CUST000579,2024-11-15 17:08:15,Affluent,Austria,Organic
CUST000580,2024-10-27 10:14:53,Mass Market,Austria,Organic
CUST000581,2025-07-26 11:33:56,SME,Germany,Partner
CUST000582,2025-05-20 16:18:57,Mass Market,Germany,Paid
CUST000583,2022-08-13 23:18:39,Mass Market,France,Partner
CUST000584,2025-10-13 03:55:48,Affluent,Germany,Organic
CUST000585,2024-06-15 07:20:17,Mass Market,Germany,Paid
CUST000586,2023-06-25 04:41:29,Mass Market,Netherlands,Organic
CUST000587,2024-05-09 18:44:07,Mass Market,Germany,Organic
CUST000588,2026-06-05 19:06:46,Mass Market,Germany,Referral
CUST000589,2025-12-04 20:39:17,Mass Market,Austria,Organic
CUST000590,2025-10-25 22:39:13,Mass Market,Germany,Organic
CUST000591,2024-02-13 19:12:46,Mass Market,Belgium,Paid
CUST000592,2025-08-04 01:53:00,Mass Market,Germany,Organic
CUST000593,2023-10-06 20:52:16,Mass Market,Germany,Branch
CUST000594,2025-02-21 06:26:54,Mass Market,Germany,Branch
CUST000595,2024-12-05 08:23:41,Mass Market,Germany,Paid
CUST000596,2023-02-22 15:55:20,Mass Market,Germany,Organic
CUST000597,2022-04-13 05:09:03,Mass Market,Belgium,Paid
CUST000598,2022-08-22 16:37:36,Affluent,Belgium,Paid
CUST000599,2023-12-27 00:14:57,Affluent,Germany,Paid
CUST000600,2024-03-10 00:15:33,Mass Market,Germany,Organic
CUST000601,2022-10-04 01:57:53,Mass Market,France,Organic
CUST000602,2023-11-29 00:56:11,Affluent,Germany,Organic
CUST000603,2024-10-07 04:26:07,Affluent,Germany,Paid
CUST000604,2023-01-24 20:33:59,Mass Market,Germany,Partner
CUST000605,2023-07-20 12:46:13,Mass Market,Germany,Referral
CUST000606,2023-09-07 11:30:50,Mass Market,France,Organic
CUST000607,2024-04-24 10:48:08,Mass Market,Germany,Referral
CUST000608,2023-09-05 14:35:46,Affluent,Netherlands,Organic
CUST000609,2025-05-17 04:06:49,Mass Market,Germany,Organic
CUST000610,2023-07-02 13:44:31,Mass Market,Germany,Partner
CUST000611,2023-12-27 11:24:32,Mass Market,France,Organic
CUST000612,2023-09-27 11:08:04,Affluent,Germany,Branch
CUST000613,2022-11-02 20:02:42,Mass Market,Belgium,Branch
CUST000614,2025-02-20 13:30:32,Affluent,France,Organic
CUST000615,2023-01-29 15:59:01,Mass Market,Belgium,Organic
CUST000616,2025-08-18 11:33:01,Mass Market,Germany,Organic
CUST000617,2026-05-06 11:46:15,Mass Market,Germany,Branch
CUST000618,2025-01-26 15:35:39,Mass Market,Germany,Organic
CUST000619,2026-03-13 03:12:47,SME,France,Referral
CUST000620,2025-11-29 04:57:42,Mass Market,France,Organic
CUST000621,2024-03-15 01:58:25,Mass Market,Germany,Partner
CUST000622,2025-07-11 22:12:15,Mass Market,Germany,Organic
CUST000623,2023-07-04 00:28:42,Mass Market,Germany,Referral
CUST000624,2024-02-09 22:49:32,Mass Market,Germany,Partner
CUST000625,2024-06-14 05:55:38,Affluent,Germany,Organic
CUST000626,2026-05-25 22:39:49,Mass Market,France,Organic
CUST000627,2024-03-29 00:44:35,Mass Market,Austria,Paid
CUST000628,2024-12-27 03:01:29,Mass Market,Germany,Paid
CUST000629,2022-12-05 08:09:41,Mass Market,Germany,Referral
CUST000630,2025-09-06 22:38:06,Mass Market,Germany,Paid
CUST000631,2024-07-13 16:18:25,Mass Market,Germany,Branch
CUST000632,2024-06-09 17:04:46,Mass Market,France,Organic
CUST000633,2025-07-05 05:25:31,Affluent,Germany,Referral
CUST000634,2024-11-24 05:43:07,Affluent,Austria,Branch
CUST000635,2022-05-02 03:57:32,Affluent,Belgium,Partner
CUST000636,2023-04-27 19:06:30,Mass Market,Germany,Branch
CUST000637,2022-10-23 11:22:43,Mass Market,Austria,Paid
CUST000638,2025-05-13 17:47:34,Affluent,France,Partner
CUST000639,2022-02-28 18:23:08,Mass Market,Austria,Organic
CUST000640,2022-12-05 10:05:29,Mass Market,Germany,Organic
CUST000641,2024-09-25 22:16:27,Mass Market,Austria,Partner
CUST000642,2025-03-07 16:51:33,Affluent,Germany,Referral
CUST000643,2024-04-21 12:37:08,Mass Market,Germany,Branch
CUST000644,2025-12-10 02:56:05,Mass Market,Austria,Partner
CUST000645,2026-03-17 11:13:40,Mass Market,Germany,Referral
CUST000646,2022-08-09 21:01:21,Mass Market,Germany,Referral
CUST000647,2026-05-12 14:21:54,Mass Market,Germany,Referral
CUST000648,2024-10-24 05:49:48,Mass Market,Germany,Organic
CUST000649,2024-11-29 18:12:08,Mass Market,Germany,Paid
CUST000650,2022-06-09 00:00:07,Affluent,Germany,Paid
CUST000651,2024-11-05 18:28:29,Affluent,France,Referral
CUST000652,2025-04-28 09:31:00,Mass Market,Netherlands,Partner
CUST000653,2024-08-29 01:59:11,SME,Germany,Referral
CUST000654,2022-05-22 06:32:37,Mass Market,Belgium,Branch
CUST000655,2024-05-24 20:04:16,Affluent,France,Partner
CUST000656,2026-04-14 21:23:35,Mass Market,Netherlands,Referral
CUST000657,2022-08-18 17:54:19,Mass Market,Netherlands,Partner
CUST000658,2026-05-25 00:24:44,Mass Market,Belgium,Partner
CUST000659,2026-05-23 05:56:47,Mass Market,Germany,Paid
CUST000660,2022-10-11 05:30:13,Mass Market,France,Branch
CUST000661,2025-09-01 01:52:48,Mass Market,Belgium,Referral
CUST000662,2023-11-12 00:44:38,Mass Market,Netherlands,Referral
CUST000663,2024-09-19 15:16:17,Mass Market,Germany,Paid
CUST000664,2024-01-15 08:26:10,Mass Market,France,Paid
CUST000665,2025-08-01 13:08:24,SME,Netherlands,Referral
CUST000666,2026-07-25 09:58:00,Mass Market,Germany,Branch
CUST000667,2025-08-22 10:22:05,SME,France,Branch
CUST000668,2026-04-07 06:04:21,Mass Market,Belgium,Referral
CUST000669,2026-05-01 18:10:26,Mass Market,France,Referral
CUST000670,2022-05-31 15:45:02,Mass Market,Germany,Organic
CUST000671,2023-02-28 15:46:01,Mass Market,France,Referral
CUST000672,2025-04-21 22:39:37,Mass Market,France,Paid
CUST000673,2024-09-13 14:33:55,Affluent,Germany,Referral
CUST000674,2022-03-25 20:15:56,Mass Market,France,Organic
CUST000675,2022-06-08 22:08:03,Affluent,Germany,Branch
CUST000676,2024-05-20 08:31:32,Mass Market,Belgium,Paid
CUST000677,2024-10-27 05:29:49,Mass Market,Netherlands,Organic
CUST000678,2022-10-08 10:14:30,Mass Market,Netherlands,Partner
CUST000679,2022-10-14 09:34:38,SME,France,Partner
CUST000680,2022-08-05 06:09:51,Mass Market,Germany,Referral
CUST000681,2024-08-02 14:20:17,Mass Market,Netherlands,Partner
CUST000682,2022-01-14 03:09:03,Mass Market,Germany,Partner
CUST000683,2024-03-06 18:03:55,Mass Market,Germany,Organic
CUST000684,2024-02-19 03:03:07,SME,Germany,Referral
CUST000685,2025-02-09 17:59:52,Affluent,France,Branch
CUST000686,2024-05-23 20:10:04,Affluent,France,Referral
CUST000687,2025-05-01 19:06:07,SME,Germany,Organic
CUST000688,2025-07-01 06:43:04,Affluent,Germany,Referral
CUST000689,2026-03-19 10:29:06,Mass Market,Germany,Organic
CUST000690,2025-08-29 08:05:31,Mass Market,Germany,Branch
CUST000691,2024-05-15 14:30:50,Mass Market,Germany,Organic
CUST000692,2024-04-02 21:07:27,Mass Market,Belgium,Organic
CUST000693,2023-01-30 02:30:51,Mass Market,Belgium,Organic
CUST000694,2024-09-29 12:29:08,Mass Market,Austria,Referral
CUST000695,2022-08-21 15:13:37,SME,Germany,Partner
CUST000696,2026-04-07 00:38:51,SME,Germany,Partner
CUST000697,2025-11-13 21:56:09,Mass Market,Germany,Paid
CUST000698,2022-07-20 04:40:09,Affluent,France,Referral
CUST000699,2025-08-07 02:50:15,Mass Market,Netherlands,Paid
CUST000700,2022-07-15 19:07:54,Mass Market,Netherlands,Organic
CUST000701,2025-04-20 21:19:27,Mass Market,Germany,Referral
CUST000702,2024-03-27 06:13:31,Mass Market,France,Paid
CUST000703,2025-01-04 22:44:16,Mass Market,Austria,Partner
CUST000704,2025-05-03 13:43:16,Mass Market,Germany,Paid
CUST000705,2023-12-01 21:54:49,Mass Market,Netherlands,Partner
CUST000706,2026-03-21 22:54:23,Mass Market,Netherlands,Organic
CUST000707,2025-07-18 15:58:11,Affluent,Germany,Paid
CUST000708,2022-12-15 05:14:53,Mass Market,Austria,Paid
CUST000709,2025-01-27 07:10:26,Mass Market,Belgium,Referral
CUST000710,2025-05-06 10:53:30,Mass Market,Netherlands,Organic
CUST000711,2023-07-12 20:12:57,Mass Market,Germany,Organic
CUST000712,2025-05-19 07:44:47,Mass Market,Germany,Paid
CUST000713,2026-02-11 01:39:10,Mass Market,France,Paid
CUST000714,2025-09-28 05:09:43,Mass Market,Germany,Organic
CUST000715,2025-06-28 22:53:23,Mass Market,Germany,Partner
CUST000716,2024-11-26 21:06:47,Mass Market,Germany,Paid
CUST000717,2023-03-29 08:01:33,Mass Market,Germany,Paid
CUST000718,2025-08-22 14:42:23,Mass Market,Netherlands,Partner
CUST000719,2023-09-01 22:17:50,Mass Market,France,Paid
CUST000720,2024-06-08 19:59:38,Mass Market,Germany,Partner
CUST000721,2023-06-10 17:50:51,Mass Market,France,Partner
CUST000722,2023-06-08 08:44:56,Mass Market,Germany,Referral
CUST000723,2022-09-21 12:38:24,Mass Market,Germany,Paid
CUST000724,2026-05-27 06:57:11,Mass Market,Germany,Paid
CUST000725,2022-09-05 02:15:04,Mass Market,Germany,Organic
CUST000726,2022-05-25 05:23:37,Mass Market,Germany,Paid
CUST000727,2026-04-15 04:55:22,Mass Market,France,Referral
CUST000728,2024-07-16 23:34:06,Mass Market,Germany,Organic
CUST000729,2024-01-03 04:12:47,Affluent,France,Organic
CUST000730,2025-05-18 02:03:10,SME,Germany,Partner
CUST000731,2023-10-03 21:51:28,SME,Netherlands,Partner
CUST000732,2022-08-02 21:14:19,Mass Market,France,Branch
CUST000733,2025-05-05 00:49:41,Mass Market,Germany,Organic
CUST000734,2022-10-22 06:30:28,Mass Market,France,Referral
CUST000735,2024-07-13 14:30:20,Mass Market,Netherlands,Partner
CUST000736,2026-05-06 20:07:33,Mass Market,Germany,Referral
CUST000737,2026-04-15 05:25:31,Mass Market,France,Paid
CUST000738,2023-08-27 05:29:59,Mass Market,Netherlands,Paid
CUST000739,2025-07-28 15:56:18,Mass Market,Germany,Organic
CUST000740,2024-10-21 09:27:15,Mass Market,Belgium,Referral
CUST000741,2024-03-12 12:08:30,Mass Market,Germany,Organic
CUST000742,2022-08-22 23:02:07,SME,Netherlands,Organic
CUST000743,2023-09-22 06:33:10,Mass Market,Belgium,Organic
CUST000744,2024-12-26 00:10:07,Mass Market,Austria,Referral
CUST000745,2026-07-08 15:33:02,SME,France,Organic
CUST000746,2022-01-09 04:14:56,Mass Market,Netherlands,Paid
CUST000747,2025-04-15 02:16:57,Mass Market,Germany,Referral
CUST000748,2025-11-16 01:48:20,Mass Market,Germany,Branch
CUST000749,2026-05-10 09:32:21,Mass Market,Belgium,Referral
CUST000750,2023-12-10 14:23:40,Mass Market,Germany,Paid
CUST000751,2022-07-18 02:18:30,Affluent,Belgium,Organic
CUST000752,2023-03-30 01:22:16,Affluent,Germany,Organic
CUST000753,2025-11-23 02:12:55,Affluent,Germany,Organic
CUST000754,2026-01-07 21:46:20,SME,Germany,Paid
CUST000755,2024-12-01 04:30:02,Mass Market,France,Paid
CUST000756,2022-07-25 05:19:49,Affluent,Germany,Paid
CUST000757,2022-07-23 20:28:23,Mass Market,Germany,Paid
CUST000758,2024-03-10 12:05:26,Mass Market,Austria,Partner
CUST000759,2024-09-10 13:37:01,Affluent,Netherlands,Organic
CUST000760,2022-02-24 03:17:21,Affluent,Netherlands,Branch
CUST000761,2025-02-21 03:40:29,Affluent,Germany,Referral
CUST000762,2024-06-29 10:05:53,Mass Market,Germany,Paid
CUST000763,2022-01-21 13:40:55,Mass Market,France,Paid
CUST000764,2022-06-09 23:20:54,Mass Market,Germany,Branch
CUST000765,2024-01-30 14:52:16,Mass Market,Germany,Branch
CUST000766,2025-04-23 03:54:30,Affluent,Austria,Paid
CUST000767,2025-10-12 01:37:53,Affluent,Germany,Organic
CUST000768,2023-12-23 03:16:13,Mass Market,Belgium,Branch
CUST000769,2023-05-09 20:10:01,Mass Market,Germany,Partner
CUST000770,2026-06-08 00:21:27,Mass Market,Germany,Partner
CUST000771,2024-02-06 16:37:02,Mass Market,Germany,Organic
CUST000772,2023-06-12 07:57:31,Mass Market,Austria,Referral
CUST000773,2024-01-10 13:10:52,Affluent,France,Partner
CUST000774,2022-01-21 05:12:49,Mass Market,Netherlands,Paid
CUST000775,2023-05-20 19:44:32,SME,Germany,Referral
CUST000776,2024-05-12 00:10:09,Mass Market,Belgium,Paid
CUST000777,2026-03-16 15:14:10,Affluent,France,Paid
CUST000778,2025-05-19 07:32:08,Mass Market,France,Partner
CUST000779,2025-07-30 07:46:01,Mass Market,Netherlands,Partner
CUST000780,2024-06-30 01:48:55,Mass Market,Netherlands,Branch
CUST000781,2022-07-04 21:41:30,Affluent,France,Partner
CUST000782,2023-10-16 15:05:50,Affluent,Germany,Paid
CUST000783,2026-07-26 01:00:24,Mass Market,Belgium,Organic
CUST000784,2022-03-15 20:29:39,Mass Market,Germany,Paid
